date,Rank,Title,New_Artist,Production,Runtime,WeeklyViews,ky_rank,n_score,g_score,major_cate_Classical,major_cate_J-pop,major_cate_Jazz,major_cate_K-pop,major_cate_OST,major_cate_Other,major_cate_Pop,sub_cate_Animation/Game,sub_cate_Ballad,sub_cate_Blues/Folk,sub_cate_Carol,sub_cate_Crossover,sub_cate_Dance,sub_cate_Drama,sub_cate_Electronica,sub_cate_General,sub_cate_Indie,sub_cate_Korean Movie,sub_cate_Pop,sub_cate_R&B/Soul,sub_cate_Rap/Hip-hop,sub_cate_Rock,sub_cate_Traditional,sub_cate_Trot,sub_cate_World Music,season_autumn,season_spring,season_summer,season_winter
2024-07-07,100,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1856207.0,,19.06033,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-14,100,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1852991.0,,14.06158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-21,100,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1822948.0,,12.49269,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-28,99,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1709428.0,,10.48986,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-04,100,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1651648.0,,10.36468,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-11,102,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1621183.0,,10.93215,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-18,113,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1636007.0,,11.57473,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-25,113,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1693780.0,,12.08378,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-09-01,132,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1678764.0,,10.22281,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-08,123,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1688492.0,,15.36343,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-04-28,164,9 Days,라이즈,SM Entertainment,160,4627372.0,,26.62089,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-06-16,19,Boom Boom Bass,라이즈,SM Entertainment,153,3869798.0,,34.23981,47,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-23,18,Boom Boom Bass,라이즈,SM Entertainment,153,4299216.0,,27.63093,44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-30,17,Boom Boom Bass,라이즈,SM Entertainment,153,3444799.0,,21.0463,39,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-07,19,Boom Boom Bass,라이즈,SM Entertainment,153,3017509.0,,20.47805,37,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-14,20,Boom Boom Bass,라이즈,SM Entertainment,153,3155036.0,,18.34102,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-21,20,Boom Boom Bass,라이즈,SM Entertainment,153,2852572.0,,17.73667,31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-28,21,Boom Boom Bass,라이즈,SM Entertainment,153,3122582.0,,15.55113,31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-04,20,Boom Boom Bass,라이즈,SM Entertainment,153,2744627.0,,14.42472,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-11,23,Boom Boom Bass,라이즈,SM Entertainment,153,2528942.0,,13.62518,29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-18,25,Boom Boom Bass,라이즈,SM Entertainment,153,2330093.0,,13.35086,28,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-25,25,Boom Boom Bass,라이즈,SM Entertainment,153,2267727.0,,13.52671,28,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-09-01,28,Boom Boom Bass,라이즈,SM Entertainment,153,2515751.0,,15.47923,33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-08,30,Boom Boom Bass,라이즈,SM Entertainment,153,2646389.0,,15.2387,36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-01,200,Combo,라이즈,SM Entertainment,220,2515751.0,,15.47923,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2023-09-24,29,Get A Guitar,라이즈,SM Entertainment,160,,,40.51547,44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-01,18,Get A Guitar,라이즈,SM Entertainment,160,1664995.0,,37.8457,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-08,17,Get A Guitar,라이즈,SM Entertainment,160,1909171.0,,36.32284,39,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-15,17,Get A Guitar,라이즈,SM Entertainment,160,1865860.0,,28.4862,36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-22,19,Get A Guitar,라이즈,SM Entertainment,160,1858578.0,,32.75131,18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-29,16,Get A Guitar,라이즈,SM Entertainment,160,2697953.0,,30.67694,38,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-05,18,Get A Guitar,라이즈,SM Entertainment,160,2338202.0,,27.36557,39,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-12,18,Get A Guitar,라이즈,SM Entertainment,160,1981008.0,,33.70504,44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-19,20,Get A Guitar,라이즈,SM Entertainment,160,1720506.0,,49.26195,89,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-26,23,Get A Guitar,라이즈,SM Entertainment,160,1595910.0,,38.87018,52,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-12-03,22,Get A Guitar,라이즈,SM Entertainment,160,1682914.0,,32.51627,41,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-12-10,24,Get A Guitar,라이즈,SM Entertainment,160,1866446.0,,32.44581,43,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-12-17,30,Get A Guitar,라이즈,SM Entertainment,160,1649296.0,,27.02022,49,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-12-24,30,Get A Guitar,라이즈,SM Entertainment,160,1675009.0,,38.60973,61,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-12-31,20,Get A Guitar,라이즈,SM Entertainment,160,2180554.0,,54.61622,76,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-01-07,18,Get A Guitar,라이즈,SM Entertainment,160,4673250.0,,65.56355,82,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-01-14,13,Get A Guitar,라이즈,SM Entertainment,160,4181552.0,,100.0,79,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-01-21,11,Get A Guitar,라이즈,SM Entertainment,160,5034447.0,,56.27393,61,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-01-28,12,Get A Guitar,라이즈,SM Entertainment,160,4395079.0,,38.6874,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-02-04,16,Get A Guitar,라이즈,SM Entertainment,160,3280571.0,,32.73947,59,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-02-11,16,Get A Guitar,라이즈,SM Entertainment,160,2965714.0,,35.98876,61,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-02-18,22,Get A Guitar,라이즈,SM Entertainment,160,2840967.0,,35.52532,52,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-02-25,24,Get A Guitar,라이즈,SM Entertainment,160,2605449.0,,34.75753,44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-03-03,23,Get A Guitar,라이즈,SM Entertainment,160,2542042.0,,32.89741,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-03-10,27,Get A Guitar,라이즈,SM Entertainment,160,2373978.0,,86.76549,100,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-03-17,32,Get A Guitar,라이즈,SM Entertainment,160,2279874.0,,23.08891,49,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-03-24,33,Get A Guitar,라이즈,SM Entertainment,160,2210393.0,,17.72454,38,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-03-31,36,Get A Guitar,라이즈,SM Entertainment,160,2435221.0,,20.75265,44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-04-07,39,Get A Guitar,라이즈,SM Entertainment,160,2779449.0,,19.27454,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-04-14,41,Get A Guitar,라이즈,SM Entertainment,160,2564450.0,,28.18273,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-04-21,46,Get A Guitar,라이즈,SM Entertainment,160,4448092.0,,28.38398,48,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-04-28,53,Get A Guitar,라이즈,SM Entertainment,160,4627372.0,,26.62089,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-05,54,Get A Guitar,라이즈,SM Entertainment,160,3789517.0,,21.42832,36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-12,57,Get A Guitar,라이즈,SM Entertainment,160,3347296.0,,16.89583,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-19,63,Get A Guitar,라이즈,SM Entertainment,160,2834779.0,,17.95352,33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-26,68,Get A Guitar,라이즈,SM Entertainment,160,2551795.0,,14.38661,31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-06-02,69,Get A Guitar,라이즈,SM Entertainment,160,2308241.0,,13.27839,27,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-09,63,Get A Guitar,라이즈,SM Entertainment,160,2183735.0,,15.90254,32,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-16,62,Get A Guitar,라이즈,SM Entertainment,160,3869798.0,,34.23981,47,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-23,62,Get A Guitar,라이즈,SM Entertainment,160,4299216.0,,27.63093,44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-30,66,Get A Guitar,라이즈,SM Entertainment,160,3444799.0,,21.0463,39,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-07,66,Get A Guitar,라이즈,SM Entertainment,160,3017509.0,,20.47805,37,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-14,69,Get A Guitar,라이즈,SM Entertainment,160,3155036.0,,18.34102,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-21,67,Get A Guitar,라이즈,SM Entertainment,160,2852572.0,,17.73667,31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-28,64,Get A Guitar,라이즈,SM Entertainment,160,3122582.0,,15.55113,31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-04,63,Get A Guitar,라이즈,SM Entertainment,160,2744627.0,,14.42472,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-11,65,Get A Guitar,라이즈,SM Entertainment,160,2528942.0,,13.62518,29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-18,67,Get A Guitar,라이즈,SM Entertainment,160,2330093.0,,13.35086,28,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-25,71,Get A Guitar,라이즈,SM Entertainment,160,2267727.0,,13.52671,28,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-09-01,78,Get A Guitar,라이즈,SM Entertainment,160,2515751.0,,15.47923,33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-08,72,Get A Guitar,라이즈,SM Entertainment,160,2646389.0,,15.2387,36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-04-28,146,Honestly,라이즈,SM Entertainment,194,4627372.0,,26.62089,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-05-05,192,Honestly,라이즈,SM Entertainment,194,3789517.0,,21.42832,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-04-14,105,Impossible,라이즈,SM Entertainment,182,2564450.0,,28.18273,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-04-21,29,Impossible,라이즈,SM Entertainment,182,4448092.0,,28.38398,48,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-04-28,26,Impossible,라이즈,SM Entertainment,182,4627372.0,,26.62089,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-05,34,Impossible,라이즈,SM Entertainment,182,3789517.0,,21.42832,36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-12,39,Impossible,라이즈,SM Entertainment,182,3347296.0,,16.89583,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-19,47,Impossible,라이즈,SM Entertainment,182,2834779.0,,17.95352,33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-26,54,Impossible,라이즈,SM Entertainment,182,2551795.0,,14.38661,31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-06-02,60,Impossible,라이즈,SM Entertainment,182,2308241.0,,13.27839,27,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-09,58,Impossible,라이즈,SM Entertainment,182,2183735.0,,15.90254,32,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-16,49,Impossible,라이즈,SM Entertainment,182,3869798.0,,34.23981,47,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-23,58,Impossible,라이즈,SM Entertainment,182,4299216.0,,27.63093,44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-30,72,Impossible,라이즈,SM Entertainment,182,3444799.0,,21.0463,39,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-07,77,Impossible,라이즈,SM Entertainment,182,3017509.0,,20.47805,37,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-14,80,Impossible,라이즈,SM Entertainment,182,3155036.0,,18.34102,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-21,78,Impossible,라이즈,SM Entertainment,182,2852572.0,,17.73667,31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-28,80,Impossible,라이즈,SM Entertainment,182,3122582.0,,15.55113,31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-04,81,Impossible,라이즈,SM Entertainment,182,2744627.0,,14.42472,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-11,82,Impossible,라이즈,SM Entertainment,182,2528942.0,,13.62518,29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-18,94,Impossible,라이즈,SM Entertainment,182,2330093.0,,13.35086,28,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-25,111,Impossible,라이즈,SM Entertainment,182,2267727.0,,13.52671,28,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-09-01,137,Impossible,라이즈,SM Entertainment,182,2515751.0,,15.47923,33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-08,146,Impossible,라이즈,SM Entertainment,182,2646389.0,,15.2387,36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-12-31,105,Love 119,라이즈,SM Entertainment,174,2180554.0,,54.61622,76,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-01-07,11,Love 119,라이즈,SM Entertainment,174,4673250.0,,65.56355,82,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-01-14,9,Love 119,라이즈,SM Entertainment,174,4181552.0,,100.0,79,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-01-21,5,Love 119,라이즈,SM Entertainment,174,5034447.0,,56.27393,61,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-01-28,5,Love 119,라이즈,SM Entertainment,174,4395079.0,,38.6874,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-02-04,5,Love 119,라이즈,SM Entertainment,174,3280571.0,,32.73947,59,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-02-11,6,Love 119,라이즈,SM Entertainment,174,2965714.0,,35.98876,61,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-02-18,9,Love 119,라이즈,SM Entertainment,174,2840967.0,,35.52532,52,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-02-25,10,Love 119,라이즈,SM Entertainment,174,2605449.0,,34.75753,44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-03-03,10,Love 119,라이즈,SM Entertainment,174,2542042.0,,32.89741,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-03-10,10,Love 119,라이즈,SM Entertainment,174,2373978.0,,86.76549,100,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-03-17,12,Love 119,라이즈,SM Entertainment,174,2279874.0,,23.08891,49,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-03-24,16,Love 119,라이즈,SM Entertainment,174,2210393.0,,17.72454,38,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-03-31,15,Love 119,라이즈,SM Entertainment,174,2435221.0,,20.75265,44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-04-07,15,Love 119,라이즈,SM Entertainment,174,2779449.0,,19.27454,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-04-14,18,Love 119,라이즈,SM Entertainment,174,2564450.0,,28.18273,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-04-21,23,Love 119,라이즈,SM Entertainment,174,4448092.0,,28.38398,48,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-04-28,31,Love 119,라이즈,SM Entertainment,174,4627372.0,,26.62089,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-05,39,Love 119,라이즈,SM Entertainment,174,3789517.0,,21.42832,36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-12,41,Love 119,라이즈,SM Entertainment,174,3347296.0,,16.89583,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-19,48,Love 119,라이즈,SM Entertainment,174,2834779.0,,17.95352,33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-26,53,Love 119,라이즈,SM Entertainment,174,2551795.0,,14.38661,31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-06-02,55,Love 119,라이즈,SM Entertainment,174,2308241.0,,13.27839,27,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-09,52,Love 119,라이즈,SM Entertainment,174,2183735.0,,15.90254,32,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-16,52,Love 119,라이즈,SM Entertainment,174,3869798.0,,34.23981,47,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-23,54,Love 119,라이즈,SM Entertainment,174,4299216.0,,27.63093,44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-30,56,Love 119,라이즈,SM Entertainment,174,3444799.0,,21.0463,39,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-07,58,Love 119,라이즈,SM Entertainment,174,3017509.0,,20.47805,37,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-14,60,Love 119,라이즈,SM Entertainment,174,3155036.0,,18.34102,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-21,64,Love 119,라이즈,SM Entertainment,174,2852572.0,,17.73667,31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-28,60,Love 119,라이즈,SM Entertainment,174,3122582.0,,15.55113,31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
