Week,Rank,Artist,Weekly Views
2023-11-05,76,버즈,1731037
2023-11-05,77,파테코,1714376
2023-11-05,78,SG워너비,1709681
2023-11-05,79,임한별,1704745
2023-11-05,80,김나영,1656388
2023-11-05,81,키드 와인,1642966
2023-11-05,82,The Weeknd (위켄드),1640878
2023-11-05,83,먼데이 키즈(Monday Kiz),1618049
2023-11-05,84,Sam Smith(샘 스미스),1607806
2023-11-05,85,Yuuri,1601430
2023-11-05,86,박재정,1600493
2023-11-05,87,노을,1594004
2023-11-05,88,한동근,1579448
2023-11-05,89,전소미,1574036
2023-11-05,90,케이시,1573196
2023-11-05,91,Paul Blanco,1524640
2023-11-05,92,마크툽,1509772
2023-11-05,93,Post Malone(포스트 말론),1497602
2023-11-05,94,김승민,1491717
2023-11-05,95,루시,1470544
2023-11-05,96,김호중,1462924
2023-11-05,97,청하,1460513
2023-11-05,98,영탁,1454954
2023-11-05,99,OFFICIAL HIGE DANDISM,1447797
2023-11-05,100,FTISLAND(에프티 아일랜드),1431378
2023-10-29,1,IVE,13034998
2023-10-29,2,NewJeans,9452344
2023-10-29,3,AKMU (악뮤),8975018
2023-10-29,4,아이유(IU),6871425
2023-10-29,5,릴러말즈(Leellamarz),6500505
2023-10-29,6,세븐틴(SEVENTEEN),6261735
2023-10-29,7,임영웅,5886567
2023-10-29,8,르세라핌,5885794
2023-10-29,9,성시경,5509703
2023-10-29,10,정국,5016717
2023-10-29,11,요아소비,4478494
2023-10-29,12,aespa,4420791
2023-10-29,13,Charlie Puth,4333396
2023-10-29,14,Kenshi Yonezu(켄시 요네즈/米津 玄師),4147099
2023-10-29,15,BTS(방탄소년단),4018368
2023-10-29,16,윤하,3992945
2023-10-29,17,BLACKPINK,3892188
2023-10-29,18,(여자)아이들,3868783
2023-10-29,19,볼빨간사춘기,3782748
2023-10-29,20,BIGBANG,3755015
2023-10-29,21,잔나비,3412454
2023-10-29,22,BIG Naughty (서동현),3348059
2023-10-29,23,태연,3345899
2023-10-29,24,10CM,3314402
2023-10-29,25,M.C the MAX,3154765
2023-10-29,26,DAY6(데이식스),3122858
2023-10-29,27,다이나믹 듀오,3085463
2023-10-29,28,백예린,3010287
2023-10-29,29,다비치,2878715
2023-10-29,30,기리보이(Giriboy),2840445
2023-10-29,31,STAYC(스테이씨),2760750
2023-10-29,32,허각,2732505
2023-10-29,33,Loco,2721536
2023-10-29,34,Lauv(라우브),2718014
2023-10-29,35,RIIZE,2697953
2023-10-29,36,제니,2625774
2023-10-29,37,Justin Bieber(저스틴 비버),2593180
2023-10-29,38,최유리,2561280
2023-10-29,39,창모(CHANGMO),2511445
2023-10-29,40,TWICE(트와이스),2510755
2023-10-29,41,멜로망스(MeloMance),2505556
2023-10-29,42,이세계아이돌,2496427
2023-10-29,43,폴킴(Paul Kim),2482524
2023-10-29,44,싸이(PSY),2415438
2023-10-29,45,Red Velvet,2411610
2023-10-29,46,나얼,2314302
2023-10-29,47,TOIL,2289239
2023-10-29,48,MC 몽,2276862
2023-10-29,49,Taylor Swift,2199174
2023-10-29,50,ITZY,2117526
2023-10-29,51,비투비,2105329
2023-10-29,52,카더가든,2098343
2023-10-29,53,aimyon,2084783
2023-10-29,54,이영지,2058276
2023-10-29,55,Ed Sheeran(에드 시런),2048092
2023-10-29,56,NCT 127,2041733
2023-10-29,57,NCT DREAM,2012409
2023-10-29,58,League of Legends,2001211
2023-10-29,59,ASH ISLAND,1998979
2023-10-29,60,EXO,1991920
2023-10-29,61,에픽하이(EPIK HIGH),1983595
2023-10-29,62,스트레이 키즈,1958481
2023-10-29,63,박효신,1901678
2023-10-29,64,디셈버(December),1883273
2023-10-29,65,로이킴,1825194
2023-10-29,66,Ariana Grande(아리아나 그란데),1815766
2023-10-29,67,이찬원,1800762
2023-10-29,68,The Weeknd (위켄드),1789065
2023-10-29,69,헤이즈(Heize),1756725
2023-10-29,70,크러쉬,1748542
2023-10-29,71,지아,1718401
2023-10-29,72,Paul Blanco,1716549
2023-10-29,73,SG워너비,1714118
2023-10-29,74,전소미,1711640
2023-10-29,75,Woody,1705970
2023-10-29,76,케이시,1702616
2023-10-29,77,화사,1699512
2023-10-29,78,박재정,1699384
2023-10-29,79,Yuuri,1678514
2023-10-29,80,에일리(AILEE),1668009
2023-10-29,81,너드커넥션,1657370
2023-10-29,82,지코(ZICO),1653210
2023-10-29,83,파테코,1650798
2023-10-29,84,마크툽,1636917
2023-10-29,85,먼데이 키즈(Monday Kiz),1615441
2023-10-29,86,임한별,1610060
2023-10-29,87,Post Malone(포스트 말론),1608712
2023-10-29,88,김호중,1599975
2023-10-29,89,김나영,1587484
2023-10-29,90,한동근,1578077
2023-10-29,91,오마이걸(OH MY GIRL),1575037
2023-10-29,92,버즈,1543599
2023-10-29,93,쿠기(Coogie),1528897
2023-10-29,94,키드 와인,1516065
2023-10-29,95,루시,1498684
2023-10-29,96,장범준,1498660
2023-10-29,97,김승민,1495926
2023-10-29,98,노을,1488142
2023-10-29,99,양다일,1478985
2023-10-29,100,OFFICIAL HIGE DANDISM,1471084
2023-10-22,1,IVE,13370340
2023-10-22,2,NewJeans,9403662
2023-10-22,3,AKMU (악뮤),9192521
2023-10-22,4,아이유(IU),6877647
2023-10-22,5,임영웅,6795376
2023-10-22,6,성시경,6767384
2023-10-22,7,세븐틴(SEVENTEEN),6525518
2023-10-22,8,정국,5755597
2023-10-22,9,요아소비,4749470
2023-10-22,10,aespa,4577947
2023-10-22,11,Charlie Puth,4570212
2023-10-22,12,BTS(방탄소년단),4130454
2023-10-22,13,BLACKPINK,4072613
2023-10-22,14,릴러말즈(Leellamarz),4030946
2023-10-22,15,윤하,3971108
2023-10-22,16,르세라핌,3969195
2023-10-22,17,(여자)아이들,3932862
2023-10-22,18,Kenshi Yonezu(켄시 요네즈/米津 玄師),3715315
2023-10-22,19,볼빨간사춘기,3636326
2023-10-22,20,BIGBANG,3603412
2023-10-22,21,다이나믹 듀오,3471776
2023-10-22,22,잔나비,3358602
2023-10-22,23,태연,3318941
2023-10-22,24,10CM,3283666
2023-10-22,25,BIG Naughty (서동현),3179470
2023-10-22,26,M.C the MAX,3122485
2023-10-22,27,백예린,3113734
2023-10-22,28,제니,2994794
2023-10-22,29,DAY6(데이식스),2979303
2023-10-22,30,다비치,2853346
2023-10-22,31,이세계아이돌,2793509
2023-10-22,32,STAYC(스테이씨),2689598
2023-10-22,33,Lauv(라우브),2670486
2023-10-22,34,폴킴(Paul Kim),2652305
2023-10-22,35,Justin Bieber(저스틴 비버),2631858
2023-10-22,36,허각,2575918
2023-10-22,37,Loco,2509856
2023-10-22,38,창모(CHANGMO),2436054
2023-10-22,39,TWICE(트와이스),2408766
2023-10-22,40,멜로망스(MeloMance),2407096
2023-10-22,41,NCT 127,2400231
2023-10-22,42,Red Velvet,2314461
2023-10-22,43,이영지,2288428
2023-10-22,44,MC 몽,2238447
2023-10-22,45,TOIL,2226206
2023-10-22,46,ITZY,2225983
2023-10-22,47,싸이(PSY),2207167
2023-10-22,48,aimyon,2182020
2023-10-22,49,최유리,2122052
2023-10-22,50,League of Legends,2087966
2023-10-22,51,NCT DREAM,2084269
2023-10-22,52,카더가든,2078533
2023-10-22,53,Ed Sheeran(에드 시런),2045986
2023-10-22,54,화사,2042562
2023-10-22,55,ASH ISLAND,2035417
2023-10-22,56,스트레이 키즈,2020480
2023-10-22,57,비투비,2010274
2023-10-22,58,로이킴,1981631
2023-10-22,59,기리보이(Giriboy),1972094
2023-10-22,60,EXO,1943137
2023-10-22,61,전소미,1897855
2023-10-22,62,RIIZE,1858578
2023-10-22,63,The Weeknd (위켄드),1839665
2023-10-22,64,에픽하이(EPIK HIGH),1825386
2023-10-22,65,이찬원,1795555
2023-10-22,66,박효신,1791702
2023-10-22,67,Ariana Grande(아리아나 그란데),1773250
2023-10-22,68,헤이즈(Heize),1767567
2023-10-22,69,에일리(AILEE),1728969
2023-10-22,70,선미,1713742
2023-10-22,71,디셈버(December),1710191
2023-10-22,72,박재정,1692991
2023-10-22,73,먼데이 키즈(Monday Kiz),1682371
2023-10-22,74,케이시,1679624
2023-10-22,75,Yuuri,1673616
2023-10-22,76,Post Malone(포스트 말론),1670954
2023-10-22,77,지아,1668835
2023-10-22,78,마크툽,1668359
2023-10-22,79,파테코,1659975
2023-10-22,80,노을,1656630
2023-10-22,81,Paul Blanco,1643615
2023-10-22,82,임한별,1631431
2023-10-22,83,한동근,1597828
2023-10-22,84,SG워너비,1596802
2023-10-22,85,Woody,1594337
2023-10-22,86,지코(ZICO),1591487
2023-10-22,87,Taylor Swift,1572782
2023-10-22,88,투모로우바이투게더,1558469
2023-10-22,89,오마이걸(OH MY GIRL),1526850
2023-10-22,90,Yorushika(ヨルシカ),1515521
2023-10-22,91,너드커넥션,1513713
2023-10-22,92,김나영,1512935
2023-10-22,93,크러쉬,1507075
2023-10-22,94,Alan Walker,1501115
2023-10-22,95,장범준,1480533
2023-10-22,96,김호중,1472554
2023-10-22,97,루시,1471227
2023-10-22,98,OFFICIAL HIGE DANDISM,1466362
2023-10-22,99,김승민,1464408
2023-10-22,100,키드 와인,1461770
2023-10-15,1,IVE,14598247
2023-10-15,2,AKMU (악뮤),9824493
2023-10-15,3,NewJeans,9560298
2023-10-15,4,아이유(IU),7165017
2023-10-15,5,임영웅,6759286
2023-10-15,6,정국,5501211
2023-10-15,7,aespa,4785970
2023-10-15,8,요아소비,4720442
2023-10-15,9,BLACKPINK,4657857
2023-10-15,10,BTS(방탄소년단),4310917
2023-10-15,11,세븐틴(SEVENTEEN),4248513
2023-10-15,12,르세라핌,4197669
2023-10-15,13,성시경,4183030
2023-10-15,14,(여자)아이들,4144136
2023-10-15,15,윤하,3974755
2023-10-15,16,Charlie Puth,3963175
2023-10-15,17,다이나믹 듀오,3907619
2023-10-15,18,릴러말즈(Leellamarz),3903027
2023-10-15,19,BIGBANG,3563142
2023-10-15,20,볼빨간사춘기,3542865
2023-10-15,21,BIG Naughty (서동현),3500027
2023-10-15,22,잔나비,3429874
2023-10-15,23,10CM,3424030
2023-10-15,24,제니,3398710
2023-10-15,25,태연,3310468
2023-10-15,26,Kenshi Yonezu(켄시 요네즈/米津 玄師),3309138
2023-10-15,27,백예린,3229228
2023-10-15,28,이세계아이돌,3032399
2023-10-15,29,DAY6(데이식스),2983493
2023-10-15,30,다비치,2890995
2023-10-15,31,M.C the MAX,2835292
2023-10-15,32,STAYC(스테이씨),2822313
2023-10-15,33,Lauv(라우브),2762449
2023-10-15,34,Justin Bieber(저스틴 비버),2664761
2023-10-15,35,폴킴(Paul Kim),2609182
2023-10-15,36,NCT 127,2598263
2023-10-15,37,이영지,2472244
2023-10-15,38,TWICE(트와이스),2469441
2023-10-15,39,멜로망스(MeloMance),2452026
2023-10-15,40,허각,2442809
2023-10-15,41,ITZY,2430986
2023-10-15,42,League of Legends,2405052
2023-10-15,43,창모(CHANGMO),2396746
2023-10-15,44,TOIL,2337329
2023-10-15,45,투모로우바이투게더,2285385
2023-10-15,46,Red Velvet,2196716
2023-10-15,47,MC 몽,2180249
2023-10-15,48,전소미,2151218
2023-10-15,49,카더가든,2144945
2023-10-15,50,aimyon,2101105
2023-10-15,51,NCT DREAM,2099401
2023-10-15,52,스트레이 키즈,2077888
2023-10-15,53,Ed Sheeran(에드 시런),2072476
2023-10-15,54,싸이(PSY),2056322
2023-10-15,55,ASH ISLAND,2041255
2023-10-15,56,화사,2035543
2023-10-15,57,최유리,2018974
2023-10-15,58,비투비,2010335
2023-10-15,59,로이킴,1964239
2023-10-15,60,Loco,1925900
2023-10-15,61,EXO,1905083
2023-10-15,62,The Weeknd (위켄드),1884426
2023-10-15,63,RIIZE,1865860
2023-10-15,64,기리보이(Giriboy),1845113
2023-10-15,65,이찬원,1839484
2023-10-15,66,케이시,1800491
2023-10-15,67,Post Malone(포스트 말론),1781626
2023-10-15,68,Ariana Grande(아리아나 그란데),1768481
2023-10-15,69,에일리(AILEE),1762753
2023-10-15,70,에픽하이(EPIK HIGH),1753747
2023-10-15,71,디셈버(December),1744612
2023-10-15,72,박재정,1734624
2023-10-15,73,박효신,1716691
2023-10-15,74,Paul Blanco,1679060
2023-10-15,75,헤이즈(Heize),1679004
2023-10-15,76,지아,1658347
2023-10-15,77,파테코,1656556
2023-10-15,78,임한별,1641006
2023-10-15,79,Woody,1638526
2023-10-15,80,Yuuri,1633894
2023-10-15,81,마크툽,1632768
2023-10-15,82,오마이걸(OH MY GIRL),1594940
2023-10-15,83,먼데이 키즈(Monday Kiz),1586994
2023-10-15,84,지코(ZICO),1571346
2023-10-15,85,SG워너비,1567730
2023-10-15,86,노을,1564694
2023-10-15,87,NCT,1531611
2023-10-15,88,Yorushika(ヨルシカ),1526568
2023-10-15,89,한동근,1521664
2023-10-15,90,이무진,1519565
2023-10-15,91,Taylor Swift,1516594
2023-10-15,92,김승민,1513610
2023-10-15,93,장범준,1491995
2023-10-15,94,엔믹스,1473834
2023-10-15,95,김동률,1457974
2023-10-15,96,키드 와인,1457216
2023-10-15,97,너드커넥션,1445989
2023-10-15,98,김호중,1445804
2023-10-15,99,OFFICIAL HIGE DANDISM,1441623
2023-10-15,100,권진아,1439994
2023-10-08,1,IVE,12098752
2023-10-08,2,AKMU (악뮤),10517450
2023-10-08,3,NewJeans,9967063
2023-10-08,4,BLACKPINK,8184041
2023-10-08,5,임영웅,8060791
2023-10-08,6,아이유(IU),6903250
2023-10-08,7,정국,6079732
2023-10-08,8,aespa,4819306
2023-10-08,9,요아소비,4785089
2023-10-08,10,(여자)아이들,4429849
2023-10-08,11,BTS(방탄소년단),4307363
2023-10-08,12,르세라핌,4237579
2023-10-08,13,다이나믹 듀오,4050291
2023-10-08,14,릴러말즈(Leellamarz),3938890
2023-10-08,15,윤하,3895035
2023-10-08,16,세븐틴(SEVENTEEN),3848205
2023-10-08,17,BIG Naughty (서동현),3805748
2023-10-08,18,Charlie Puth,3780309
2023-10-08,19,NCT 127,3685704
2023-10-08,20,잔나비,3525721
2023-10-08,21,BIGBANG,3378321
2023-10-08,22,이세계아이돌,3375766
2023-10-08,23,볼빨간사춘기,3371286
2023-10-08,24,성시경,3348582
2023-10-08,25,10CM,3295867
2023-10-08,26,태연,3178986
2023-10-08,27,백예린,3138049
2023-10-08,28,Kenshi Yonezu(켄시 요네즈/米津 玄師),3072449
2023-10-08,29,Lauv(라우브),2937953
2023-10-08,30,DAY6(데이식스),2913434
2023-10-08,31,League of Legends,2902631
2023-10-08,32,STAYC(스테이씨),2824854
2023-10-08,33,잭 할로우,2722639
2023-10-08,34,이영지,2710531
2023-10-08,35,M.C the MAX,2677839
2023-10-08,36,다비치,2664413
2023-10-08,37,Justin Bieber(저스틴 비버),2643992
2023-10-08,38,창모(CHANGMO),2438044
2023-10-08,39,허각,2436716
2023-10-08,40,TWICE(트와이스),2423844
2023-10-08,41,ITZY,2368916
2023-10-08,42,전소미,2336332
2023-10-08,43,싸이(PSY),2323831
2023-10-08,44,멜로망스(MeloMance),2322803
2023-10-08,45,TOIL,2302688
2023-10-08,46,폴킴(Paul Kim),2227375
2023-10-08,47,NCT DREAM,2135428
2023-10-08,48,카더가든,2113807
2023-10-08,49,Ed Sheeran(에드 시런),2079481
2023-10-08,50,Red Velvet,2046164
2023-10-08,51,화사,2033636
2023-10-08,52,MC 몽,2027186
2023-10-08,53,ASH ISLAND,2016873
2023-10-08,54,aimyon,2013056
2023-10-08,55,비투비,1997877
2023-10-08,56,스트레이 키즈,1986586
2023-10-08,57,최유리,1981525
2023-10-08,58,Post Malone(포스트 말론),1948721
2023-10-08,59,The Weeknd (위켄드),1918433
2023-10-08,60,RIIZE,1909171
2023-10-08,61,로이킴,1893436
2023-10-08,62,케이시,1877468
2023-10-08,63,박재정,1819335
2023-10-08,64,크러쉬,1806336
2023-10-08,65,에픽하이(EPIK HIGH),1795702
2023-10-08,66,헤이즈(Heize),1790782
2023-10-08,67,EXO,1768147
2023-10-08,68,Paul Blanco,1766481
2023-10-08,69,이찬원,1754311
2023-10-08,70,디셈버(December),1750839
2023-10-08,71,임한별,1687532
2023-10-08,72,파테코,1658329
2023-10-08,73,Woody,1657600
2023-10-08,74,기리보이(Giriboy),1651624
2023-10-08,75,지아,1649106
2023-10-08,76,오마이걸(OH MY GIRL),1648216
2023-10-08,77,박효신,1628733
2023-10-08,78,NCT,1602830
2023-10-08,79,Yuuri,1569117
2023-10-08,80,SG워너비,1563752
2023-10-08,81,노을,1561353
2023-10-08,82,이무진,1556397
2023-10-08,83,장범준,1511913
2023-10-08,84,먼데이 키즈(Monday Kiz),1510933
2023-10-08,85,지코(ZICO),1509174
2023-10-08,86,에일리(AILEE),1504503
2023-10-08,87,키드 와인,1495120
2023-10-08,88,한동근,1476564
2023-10-08,89,Loco,1454445
2023-10-08,90,Doja Cat(도자캣),1444573
2023-10-08,91,엔믹스,1440677
2023-10-08,92,권진아,1437908
2023-10-08,93,킹 누,1437559
2023-10-08,94,티아라,1435694
2023-10-08,95,영탁,1433243
2023-10-08,96,Yorushika(ヨルシカ),1422758
2023-10-08,97,Taylor Swift,1422490
2023-10-08,98,경서,1409287
2023-10-08,99,김승민,1403300
2023-10-08,100,박재범,1402893
2023-10-01,1,AKMU (악뮤),11053352
2023-10-01,2,NewJeans,10594372
2023-10-01,3,IVE,9619194
2023-10-01,4,정국,7296860
2023-10-01,5,아이유(IU),7120192
2023-10-01,6,임영웅,5206668
2023-10-01,7,요아소비,4596841
2023-10-01,8,aespa,4592750
2023-10-01,9,르세라핌,4335304
2023-10-01,10,BTS(방탄소년단),4316760
2023-10-01,11,BLACKPINK,4260998
2023-10-01,12,BIG Naughty (서동현),4088242
2023-10-01,13,윤하,3931666
2023-10-01,14,릴러말즈(Leellamarz),3860190
2023-10-01,15,다이나믹 듀오,3776413
2023-10-01,16,세븐틴(SEVENTEEN),3714506
2023-10-01,17,잭 할로우,3678324
2023-10-01,18,(여자)아이들,3644521
2023-10-01,19,BIGBANG,3513989
2023-10-01,20,이세계아이돌,3480420
2023-10-01,21,볼빨간사춘기,3464736
2023-10-01,22,Charlie Puth,3456353
2023-10-01,23,10CM,3409747
2023-10-01,24,잔나비,3216975
2023-10-01,25,성시경,3182968
2023-10-01,26,Lauv(라우브),3139154
2023-10-01,27,태연,3096534
2023-10-01,28,백예린,3018361
2023-10-01,29,STAYC(스테이씨),2937867
2023-10-01,30,Kenshi Yonezu(켄시 요네즈/米津 玄師),2928444
2023-10-01,31,이영지,2669616
2023-10-01,32,DAY6(데이식스),2660238
2023-10-01,33,Justin Bieber(저스틴 비버),2567211
2023-10-01,34,다비치,2522080
2023-10-01,35,ITZY,2506828
2023-10-01,36,싸이(PSY),2489737
2023-10-01,37,M.C the MAX,2432809
2023-10-01,38,전소미,2427247
2023-10-01,39,TWICE(트와이스),2395720
2023-10-01,40,창모(CHANGMO),2378434
2023-10-01,41,허각,2327577
2023-10-01,42,멜로망스(MeloMance),2274284
2023-10-01,43,League of Legends,2150564
2023-10-01,44,TOIL,2143650
2023-10-01,45,Post Malone(포스트 말론),2105908
2023-10-01,46,NCT DREAM,2086581
2023-10-01,47,Ed Sheeran(에드 시런),2062272
2023-10-01,48,Red Velvet,2052147
2023-10-01,49,카더가든,1987731
2023-10-01,50,폴킴(Paul Kim),1982240
2023-10-01,51,MC 몽,1970863
2023-10-01,52,ASH ISLAND,1951467
2023-10-01,53,Paul Blanco,1914237
2023-10-01,54,스트레이 키즈,1893460
2023-10-01,55,The Weeknd (위켄드),1845369
2023-10-01,56,비투비,1801825
2023-10-01,57,박재정,1796894
2023-10-01,58,aimyon,1794849
2023-10-01,59,이찬원,1790973
2023-10-01,60,크러쉬,1789308
2023-10-01,61,헤이즈(Heize),1764141
2023-10-01,62,에픽하이(EPIK HIGH),1756135
2023-10-01,63,디셈버(December),1682852
2023-10-01,64,Woody,1675680
2023-10-01,65,오마이걸(OH MY GIRL),1672935
2023-10-01,66,RIIZE,1664995
2023-10-01,67,이무진,1647060
2023-10-01,68,로이킴,1636248
2023-10-01,69,Ariana Grande(아리아나 그란데),1612375
2023-10-01,70,SG워너비,1597182
2023-10-01,71,최유리,1594840
2023-10-01,72,EXO,1587318
2023-10-01,73,파테코,1568633
2023-10-01,74,장범준,1564569
2023-10-01,75,화사,1560865
2023-10-01,76,버즈,1552680
2023-10-01,77,기리보이(Giriboy),1545034
2023-10-01,78,지아,1540778
2023-10-01,79,박효신,1534196
2023-10-01,80,임한별,1530717
2023-10-01,81,NCT,1492492
2023-10-01,82,킹 누,1484490
2023-10-01,83,Loco,1473327
2023-10-01,84,경서,1470418
2023-10-01,85,Yuuri,1449773
2023-10-01,86,지코(ZICO),1439505
2023-10-01,87,에일리(AILEE),1434650
2023-10-01,88,노을,1405963
2023-10-01,89,Doja Cat(도자캣),1404231
2023-10-01,90,김승민,1400438
2023-10-01,91,영탁,1392209
2023-10-01,92,케이시,1389356
2023-10-01,93,엔믹스,1388951
2023-10-01,94,청하,1383252
2023-10-01,95,티아라,1370989
2023-10-01,96,Yorushika(ヨルシカ),1360170
2023-10-01,97,Taylor Swift,1342092
2023-10-01,98,박재범,1338729
2023-10-01,99,리쌍(Leessang),1335324
2023-10-01,100,마크툽,1329989
2023-09-24,1,AKMU (악뮤),11929992
2023-09-24,2,NewJeans,11655019
2023-09-24,3,IVE,9874062
2023-09-24,4,아이유(IU),7814217
2023-09-24,5,임영웅,5430728
2023-09-24,6,aespa,4995647
2023-09-24,7,BIG Naughty (서동현),4863178
2023-09-24,8,BTS(방탄소년단),4712538
2023-09-24,9,르세라핌,4688291
2023-09-24,10,이세계아이돌,4670214
2023-09-24,11,BLACKPINK,4668125
2023-09-24,12,다이나믹 듀오,4473459
2023-09-24,13,요아소비,4438710
2023-09-24,14,윤하,4339381
2023-09-24,15,정국,4173726
2023-09-24,16,세븐틴(SEVENTEEN),4099014
2023-09-24,17,릴러말즈(Leellamarz),4067143
2023-09-24,18,(여자)아이들,4015230
2023-09-24,19,BIGBANG,3929993
2023-09-24,20,볼빨간사춘기,3835189
2023-09-24,21,Charlie Puth,3727492
2023-09-24,22,10CM,3657222
2023-09-24,23,성시경,3555336
2023-09-24,24,Lauv(라우브),3504236
2023-09-24,25,잔나비,3426583
2023-09-24,26,태연,3339484
2023-09-24,27,STAYC(스테이씨),3264422
2023-09-24,28,Kenshi Yonezu(켄시 요네즈/米津 玄師),3254340
2023-09-24,29,이영지,3207534
2023-09-24,30,백예린,3104738
2023-09-24,31,DAY6(데이식스),2954926
2023-09-24,32,M.C the MAX,2928199
2023-09-24,33,Post Malone(포스트 말론),2878911
2023-09-24,34,전소미,2838121
2023-09-24,35,다비치,2828323
2023-09-24,36,Justin Bieber(저스틴 비버),2780062
2023-09-24,37,창모(CHANGMO),2652699
2023-09-24,38,TWICE(트와이스),2616559
2023-09-24,39,싸이(PSY),2599914
2023-09-24,40,ITZY,2585403
2023-09-24,41,허각,2468924
2023-09-24,42,멜로망스(MeloMance),2467570
2023-09-24,43,TOIL,2380818
2023-09-24,44,카더가든,2330902
2023-09-24,45,NCT DREAM,2295308
2023-09-24,46,MC 몽,2276213
2023-09-24,47,Paul Blanco,2255000
2023-09-24,48,ASH ISLAND,2212616
2023-09-24,49,폴킴(Paul Kim),2211380
2023-09-24,50,Red Velvet,2182329
2023-09-24,51,크러쉬,2113066
2023-09-24,52,박재정,2101694
2023-09-24,53,헤이즈(Heize),2095750
2023-09-24,54,스트레이 키즈,2094874
2023-09-24,55,에픽하이(EPIK HIGH),2062304
2023-09-24,56,The Weeknd (위켄드),2035297
