date,Rank,New_Artist,Title,Production,Runtime,Genre,Weekly Views,n_score,g_score,ky_chart_on
2023-12-17,39,윤하,사건의 지평선,C9엔터테인먼트,5:01,가요 / 락,3699757.0,31.44663,11.0,False
2023-12-17,40,뉴진스,OMG,ADOR,3:32,가요 / 댄스,8789931.0,9.23186,5.0,False
2023-12-17,41,아이브,Off The Record,스타쉽엔터테인먼트,3:09,가요 / 댄스,7639139.0,45.66044,40.0,False
2023-12-17,42,지민,Closer Than This,BIGHIT MUSIC,3:43,가요 / 랩/힙합,0.0,37.74392,45.0,False
2023-12-17,43,볼빨간사춘기,사랑할 수밖에,쇼파르엔터테인먼트,3:45,가요 / 인디,4469011.0,68.63999,17.0,False
2023-12-17,44,르세라핌,"이브, 프시케 그리고 푸른 수염의 아내",쏘스뮤직,3:06,가요 / 댄스,6105767.0,15.61278,24.0,False
2023-12-17,45,전소미,Fast Forward,The Black Label,2:41,가요 / 댄스,0.0,20.98055,3.0,False
2023-12-17,47,에스파,Spicy,SM Entertainment,3:17,가요 / 댄스,6804856.0,29.4483,12.0,False
2023-12-17,50,이무진,눈이 오잖아 (Feat.헤이즈),쇼플레이,3:52,가요 / 발라드,2552566.0,68.95865,44.0,False
2023-12-17,51,잔나비,주저하는 연인들을 위해,페포니 뮤직,4:25,가요 / 인디,2133701.0,7.7005,17.0,True
2023-12-17,52,아이브,Kitsch,스타쉽엔터테인먼트,3:15,가요 / 댄스,7639139.0,45.66044,40.0,False
2023-12-17,53,엔시티 127,Be There For Me,SM Entertainment,3:38,가요 / R&B/소울,1387585.0,36.95297,7.0,False
2023-12-17,54,세븐틴,음악의 신,플레디스,3:25,가요 / 댄스,3982413.0,40.06193,49.0,False
2023-12-17,55,디케이,심(心),방구석 캐스팅,4:17,가요 / 락,0.0,36.63474,13.0,False
2023-12-17,56,라우브,Steal The Show (From “엘리멘탈”),Walt Disney Records,3:13,OST / 전체,1974705.0,12.87657,4.0,False
2023-12-17,57,임한별,사랑하지 않아서 그랬어,플렉스엠,3:44,가요 / 발라드,1554658.0,27.87671,5.0,False
2023-12-17,58,아이브,LOVE DIVE,스타쉽엔터테인먼트,2:57,가요 / 댄스,7639139.0,45.66044,40.0,False
2023-12-17,59,김민석,취중고백,프로젝트 리본,3:48,가요 / 발라드,0.0,16.67637,24.0,False
2023-12-17,60,멜로망스,사랑인가 봐,플렉스엠,3:05,OST / 드라마,2065282.0,89.95667,5.0,False
2023-12-17,61,아이브,After LIKE,스타쉽엔터테인먼트,2:57,가요 / 댄스,7639139.0,45.66044,40.0,False
2023-12-17,62,뉴진스,Attention,ADOR,2:58,가요 / 댄스,8789931.0,9.23186,5.0,False
2023-12-17,62,뉴진스,Attention,ADOR,2:58,가요 / 댄스,8789931.0,9.23186,5.0,False
2023-12-17,63,르세라핌,UNFORGIVEN (feat. Nile Rodgers),쏘스뮤직,3:02,가요 / 댄스,6105767.0,15.61278,24.0,False
2023-12-17,64,스테이씨,Bubble,하이업엔터테인먼트,2:59,가요 / 댄스,1855067.0,54.79717,9.0,False
2023-12-17,65,플레이브,Merry PLLIstmas,VLAST,4:00,가요 / R&B/소울,0.0,29.1244,0.0,False
2023-12-17,66,찰리 푸스,Dangerously,Artist Partners,3:19,POP / 팝,2782705.0,7.11961,5.0,False
2023-12-17,68,허각,물론,니즈뮤직,3:44,가요 / 발라드,2557044.0,35.26357,53.0,False
2023-12-17,70,화사,I Love My Body,피네이션,2:30,가요 / 댄스,0.0,15.06668,17.0,False
2023-12-17,71,폴킴,"모든 날, 모든 순간 (Every day, Every Moment)",SM Entertainment,3:31,OST / 드라마,2136453.0,11.16356,30.0,False
2023-12-17,72,탑현,나에게 그대만이,레이벡스,3:11,가요 / 발라드,0.0,60.47483,0.0,False
2023-12-17,73,헤이즈,입술 (Feat. 10CM),피네이션,3:21,가요 / 발라드,3292844.0,37.92471,6.0,False
2023-12-17,74,세븐틴,손오공,플레디스,3:20,가요 / 댄스,3982413.0,40.06193,49.0,False
2023-12-17,76,#안녕,해요 (2022),일팔 프로젝트,3:58,가요 / 발라드,0.0,21.57443,78.0,True
2023-12-17,78,임영웅,Do or Die,물고기뮤직,3:25,가요 / 댄스,5038487.0,44.10079,48.0,False
2023-12-17,79,로이킴,"그대가 있는 곳, 언제 어디든",SBS 콘텐츠허브,3:41,OST / 드라마,2475880.0,65.49292,56.0,False
2023-12-17,80,부석순,파이팅 해야지 (Feat. 이영지),플레디스,3:25,가요 / 댄스,3982413.0,46.2023,2.0,False
2023-12-17,81,임영웅,모래 알갱이,물고기뮤직,3:40,가요 / 발라드,5038487.0,44.10079,48.0,False
2023-12-17,82,최유리,숲,쇼파르엔터테인먼트,3:48,가요 / 인디,2400870.0,54.3119,46.0,False
2023-12-17,83,임영웅,우리들의 블루스,물고기뮤직,3:27,가요 / 발라드,5038487.0,44.10079,48.0,False
2023-12-17,84,폴킴,화이트 (White),와이예스 엔터테인먼트,3:56,가요 / 댄스,2136453.0,11.16356,30.0,False
2023-12-17,85,지아,사랑..그게 뭔데,니즈뮤직,3:46,가요 / 발라드,1715195.0,56.52627,83.0,False
2023-12-17,86,찰리 푸스,I Don`t Think That I Like Her,Atlantic Records,3:09,POP / 팝,2782705.0,7.11961,5.0,False
2023-12-17,88,딘,DIE 4 YOU,Joombas Co Ltd & Universal Music,3:14,가요 / R&B/소울,1433973.0,9.54119,10.0,False
2023-12-17,89,하이키,건물 사이에 피어난 장미 (Rose Blossom),GLG,3:16,가요 / 댄스,0.0,19.80437,0.0,False
2023-12-17,90,최유리,"밤, 바다",도너츠컬쳐,4:15,가요 / 발라드,2400870.0,54.3119,46.0,False
2023-12-17,91,폴 블랑코,Summer (Feat. 비오 (비오)),Ambition Musik,3:20,가요 / 랩/힙합,0.0,27.82083,0.0,False
2023-12-17,93,비비지,MANIAC,BIGPLANETMADE,3:16,가요 / 댄스,1630228.0,69.09851,30.0,False
2023-12-17,94,임영웅,이제 나만 믿어요,"TV CHOSUN, 쇼플레이",4:03,가요 / 트로트,5038487.0,44.10079,48.0,False
2023-12-17,95,태연,꿈,모스트콘텐츠,3:59,OST / 드라마,5690376.0,50.14617,53.0,False
2023-12-17,96,방탄소년단,봄날,BIGHIT MUSIC,4:34,가요 / 댄스,3781395.0,58.20516,11.0,False
2023-12-17,97,볼빨간사춘기,스노우볼,쇼파르엔터테인먼트,3:33,가요 / 인디,4469011.0,68.63999,17.0,False
2023-12-17,99,방탄소년단,Dynamite,BIGHIT MUSIC,3:19,가요 / 댄스,3781395.0,58.20516,11.0,False
2023-12-17,100,임영웅,다시 만날 수 있을까,물고기뮤직,4:34,가요 / 발라드,5038487.0,44.10079,48.0,False
2023-12-17,101,정국,3D (feat. Jack Harlow),BIGHIT MUSIC,3:22,가요 / 댄스,5253443.0,30.08074,26.0,False
2023-12-17,102,비오,미쳐버리겠다 (MAD),BIGPLANETMADE,3:17,가요 / 랩/힙합,1491094.0,11.30797,26.0,False
2023-12-17,103,뉴진스,New Jeans,ADOR,1:49,가요 / 댄스,8789931.0,9.23186,5.0,False
2023-12-17,104,순순희,그대가 내 안에 박혔다(그내박),"비에스(BS), 제나두엔터테인먼트",3:37,가요 / 인디,0.0,100.0,0.0,False
2023-12-17,106,라이즈,Talk Saxy,SM Entertainment,3:11,가요 / 댄스,1649296.0,27.02022,49.0,False
2023-12-17,107,김호중,그중에 그대를 만나,캔버스뮤직,4:19,OST / 드라마,0.0,4.05381,2.0,False
2023-12-17,108,릴러말즈,"이쁜 여자가 좋더라 (Feat. Gist, Jayci yucca)",Ambition Musik,2:26,가요 / 랩/힙합,3147628.0,16.18409,18.0,False
2023-12-17,109,데이식스,한 페이지가 될 수 있게,JYP Entertainment,3:26,가요 / 락,3278319.0,21.63748,19.0,False
2023-12-17,110,데이식스,예뻤어,JYP Entertainment,4:43,가요 / 락,3278319.0,21.63748,19.0,True
2023-12-17,111,스테이씨,Teddy Bear,하이업엔터테인먼트,3:10,가요 / 댄스,1855067.0,54.79717,9.0,False
2023-12-17,112,성시경,희재,씨에스해피엔터테인먼트,4:42,OST / 한국영화,5003951.0,62.31429,16.0,True
2023-12-17,112,성시경,희재,씨에스해피엔터테인먼트,4:42,OST / 한국영화,5003951.0,62.31429,19.0,True
2023-12-17,113,임영웅,무지개,물고기뮤직,3:16,가요 / 전체,5038487.0,44.10079,48.0,False
2023-12-17,114,지수,꽃,YG Entertainment,2:53,가요 / 댄스,0.0,23.81929,65.0,False
2023-12-17,114,지수,꽃,YG Entertainment,2:53,가요 / 댄스,0.0,23.81929,5.0,False
2023-12-17,115,방탄소년단,Butter,BIGHIT MUSIC,2:44,가요 / 댄스,3781395.0,58.20516,11.0,False
2023-12-17,116,엔시티 드림,Candy,SM Entertainment,3:37,가요 / 댄스,1813652.0,36.37946,3.0,False
2023-12-17,117,르세라핌,ANTIFRAGILE,쏘스뮤직,3:04,가요 / 댄스,6105767.0,15.61278,24.0,False
2023-12-17,118,임영웅,아버지,물고기뮤직,3:58,가요 / 발라드,5038487.0,44.10079,48.0,False
2023-12-17,119,정국,Still With You,BIGHIT MUSIC,4:00,가요 / R&B/소울,5253443.0,30.08074,26.0,False
2023-12-17,120,임영웅,London Boy,물고기뮤직,4:04,가요 / 락,5038487.0,44.10079,48.0,False
2023-12-17,121,너드커넥션,좋은 밤 좋은 꿈,ES Records,4:26,가요 / 인디,1761235.0,100.0,71.0,False
2023-12-17,122,에일리,첫눈처럼 너에게 가겠다,"Stone Music Entertainment, 화앤담픽쳐스",3:50,OST / 드라마,1573039.0,8.26972,42.0,False
2023-12-17,123,임영웅,Polaroid,물고기뮤직,3:26,가요 / 락,5038487.0,44.10079,48.0,False
2023-12-17,124,정국,Yes or No,BIGHIT MUSIC,2:28,가요 / R&B/소울,5253443.0,30.08074,26.0,False
2023-12-17,125,서동현,Vancouver 2,H1GHR MUSIC,3:22,가요 / 락,2952063.0,19.34255,19.0,False
2023-12-17,126,다비치,화이트 (WHITE) (Feat. 박재범),"Stone Music Entertainment, B2M Entertainment",4:14,가요 / 전체,3286581.0,21.36008,33.0,False
2023-12-17,127,임영웅,인생찬가,물고기뮤직,3:53,가요 / 발라드,5038487.0,44.10079,48.0,False
2023-12-17,129,다비치,매일 크리스마스 (Everyday Christmas),WAKEONE,3:09,가요 / 댄스,3286581.0,21.36008,33.0,False
2023-12-17,131,엑소,12월의 기적 (Miracles in December),SM Entertainment,4:33,가요 / 발라드,3656019.0,89.17679,17.0,False
2023-12-17,132,케이시,사실말야내가말야그게그러니까말이야,넥스타엔터테인먼트,2:55,가요 / 발라드,1344027.0,22.44618,28.0,False
2023-12-17,133,다비치,지극히 사적인 얘기,WAKEONE,3:23,가요 / 발라드,3286581.0,21.36008,33.0,False
2023-12-17,134,찰리 푸스,That`s Hilarious,Atlantic Records UK,2:27,POP / 팝,2782705.0,7.11961,5.0,False
2023-12-17,135,트와이스,Merry & Happy,JYP Entertainment,3:13,가요 / 발라드,2285277.0,36.64393,29.0,False
2023-12-17,136,테이,Monologue,방구석 캐스팅,4:22,가요 / 발라드,0.0,44.42408,14.0,False
2023-12-17,137,시아,Santa`s Coming For Us,"Monkey Puzzle, Atlantic",3:27,POP / 팝,1467931.0,100.0,64.0,False
2023-12-17,138,임영웅,A bientot,물고기뮤직,4:16,가요 / 랩/힙합,5038487.0,44.10079,48.0,False
2023-12-17,139,아이유,밤편지,"페이브엔터테인먼트,카카오 M",4:13,가요 / 발라드,5984766.0,36.48825,42.0,False
2023-12-17,140,태연,This Christmas,SM Entertainment,4:27,가요 / 발라드,5690376.0,50.14617,53.0,False
2023-12-17,142,에스파,Jingle Bell Rock,SM Entertainment,2:11,가요 / 댄스,6804856.0,29.4483,12.0,False
2023-12-17,143,임영웅,연애편지,물고기뮤직,3:35,가요 / 블루스/포크,5038487.0,44.10079,48.0,False
2023-12-17,144,김호중,편지 한 장 (부제: 서른에 만난 첫 세상) (A letter),생각엔터테인먼트,4:05,가요 / 발라드,0.0,4.05381,2.0,False
2023-12-17,147,자이언티,V (Peace) (feat. AKMU),The Black Label,2:29,가요 / 일렉트로니카,2984649.0,7.14609,24.0,False
2023-12-17,148,정국,Hate You,BIGHIT MUSIC,2:34,가요 / 발라드,5253443.0,30.08074,26.0,False
2023-12-17,149,10cm,그라데이션,매직스트로베리사운드,3:21,가요 / 인디,2719187.0,32.11165,0.0,False
2023-12-17,150,비투비,그리워하다,큐브엔터테인먼트,3:57,가요 / 발라드,1988781.0,58.87263,96.0,False
2023-12-17,151,허용별,그 겨울엔 네가 있어,플렉스엠,3:42,가요 / 발라드,2557044.0,43.60406,0.0,False
2023-12-17,152,크러쉬,미워 (Ego),피네이션,2:55,가요 / R&B/소울,2787821.0,27.32459,30.0,False
2023-12-17,154,백아,첫사랑,Baek A,3:09,가요 / 블루스/포크,0.0,42.50194,39.0,False
2023-12-17,155,성시경,거리에서,제로원인터랙티브,4:39,가요 / 발라드,5003951.0,62.31429,16.0,False
2023-12-17,156,싱어게인3 49호 가수,넌 쉽게 말했지만,"SLL, 뮤직팜",03:09,가요 / R&B/소울,0.0,26.65516,0.0,False
2023-12-17,157,샘 스미스,I`m Not The Only One,Capitol Records,3:59,POP / 팝,0.0,5.35318,21.0,False
2023-12-17,157,샘 스미스,I`m Not The Only One,Capitol Records,3:59,POP / 팝,0.0,5.35318,53.0,False
2023-12-17,158,정승환,눈사람,안테나뮤직,3:56,가요 / 발라드,0.0,76.52459,18.0,False
2023-12-17,159,경서,밤하늘의 별을(2020),꿈의엔진,3:37,가요 / 인디,0.0,35.42112,30.0,False
2023-12-17,160,경서,나의 X에게,꿈의엔진,3:08,가요 / 인디,0.0,35.42112,30.0,False
2023-12-17,161,릴러말즈,거리에서 (Feat. ASH ISLAND),Ambition Musik,3:29,가요 / 랩/힙합,3147628.0,16.18409,18.0,False
2023-12-17,162,멜로망스,선물,"민트페이퍼, 광합성",4:21,가요 / 인디,2065282.0,89.95667,5.0,False
2023-12-17,162,멜로망스,선물,"민트페이퍼, 광합성",4:21,가요 / 인디,2065282.0,89.95667,0.0,False
2023-12-17,163,저스틴 비버,Mistletoe,Universal Music,3:03,POP / 팝,2084480.0,41.11595,12.0,False
2023-12-17,164,주호,내가 아니라도,IN A MILLION,4:08,가요 / 발라드,0.0,8.36691,2.0,False
2023-12-17,165,서동현,정이라고 하자 (Feat. 10CM),H1GHR MUSIC,3:09,가요 / 인디,2952063.0,19.34255,19.0,False
2023-12-17,166,저스틴 비버,Off My Face,RBMG/Def Jam,2:37,POP / 팝,2084480.0,41.11595,12.0,False
2023-12-17,169,여자 아이들,TOMBOY,큐브엔터테인먼트,2:54,가요 / 락,2720697.0,15.41508,3.0,False
2023-12-17,169,여자 아이들,TOMBOY,큐브엔터테인먼트,2:54,가요 / 락,2720697.0,15.41508,11.0,False
2023-12-17,170,아이브,ELEVEN,스타쉽엔터테인먼트,2:58,가요 / 댄스,7639139.0,45.66044,40.0,False
2023-12-17,171,뉴진스,Cool With You,ADOR,2:28,가요 / 댄스,8789931.0,9.23186,5.0,False
2023-12-17,173,아이브,I WANT,스타쉽엔터테인먼트,3:01,가요 / 댄스,7639139.0,45.66044,40.0,False
2023-12-17,175,있지,CAKE,JYP Entertainment,3:19,가요 / 랩/힙합,1820124.0,28.44209,60.0,False
2023-12-17,176,존 레전드,Bring Me Love,Columbia,3:19,POP / 팝,0.0,100.0,78.0,False
2023-12-17,177,최유리,"잘 지내자, 우리",쇼파르엔터테인먼트,4:16,가요 / 인디,2400870.0,54.3119,46.0,False
2023-12-17,178,엠씨더맥스,어디에도,뮤직앤뉴,5:31,가요 / 발라드,2671934.0,66.25501,2.0,True
2023-12-17,179,#안녕,너의 번호를 누르고 (Prod. 영화처럼),니즈먼트,4:10,가요 / 인디,0.0,21.57443,73.0,False
2023-12-17,180,피프티 피프티,Cupid,ATTRAKT,2:54,가요 / 댄스,0.0,21.45886,1.0,False
2023-12-17,182,엔시티 유,Baggy Jeans,SM Entertainment,3:31,가요 / 댄스,0.0,23.18422,0.0,False
2023-12-17,183,거미,기억해줘요 내 모든 날과 그때를,Beyond Music,3:49,OST / 드라마,0.0,32.93637,32.0,False
2023-12-17,183,거미,기억해줘요 내 모든 날과 그때를,Beyond Music,3:49,OST / 드라마,0.0,32.93637,0.0,False
2023-12-17,184,김진표,로맨틱 겨울 (Feat. 김진호),뮤직팜,4:09,가요 / 랩/힙합,0.0,19.42429,1.0,False
2023-12-17,185,앤 마리,2002,Atlantic Records UK,3:07,POP / 팝,0.0,36.52285,0.0,False
2023-12-17,186,엔시티 127,Fact Check (불가사의; 不可思議),SM Entertainment,3:05,가요 / 댄스,1387585.0,36.95297,7.0,False
2023-12-17,187,이무진,잠깐 시간 될까,"BIGPLANETMADE, SWING ENTERTAINMENT",3:48,가요 / 락,2552566.0,68.95865,44.0,False
2023-12-17,188,찰리 푸스,That`s Not How This Works (feat. Dan + Shay),Atlantic Records,2:46,POP / 팝,2782705.0,7.11961,5.0,False
2023-12-17,189,황영웅,꽃구경,"골든보이스, 제이",3:53,가요 / 트로트,0.0,66.41815,42.0,False
2023-12-17,190,베이비몬스터,BATTER UP,YG Entertainment,3:08,가요 / 랩/힙합,1688134.0,17.7643,1.0,False
2023-12-17,191,엔믹스,Sonar (Breaker),JYP Entertainment,2:53,가요 / 댄스,1764597.0,33.30608,6.0,False
2023-12-17,192,릴러말즈,Trip (Feat. Hannah),STRAD,3:53,가요 / 랩/힙합,3147628.0,16.18409,18.0,False
2023-12-17,193,에스파,Next Level,SM Entertainment,3:42,가요 / 댄스,6804856.0,29.4483,12.0,False
2023-12-17,194,노을,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,3:36,가요 / 발라드,1701031.0,48.22036,8.0,False
2023-12-17,194,노을,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,3:36,가요 / 발라드,1701031.0,48.22036,0.0,False
2023-12-17,195,저스틴 비버,Love Yourself,"Def Jam Recordings, a division of UMG Recordings, Inc",3:54,POP / 팝,2084480.0,41.11595,12.0,False
2023-12-17,196,로이킴,그때 헤어지면 돼,"Stone Music Entertainment, MMO Entertainment",4:09,가요 / 발라드,2475880.0,65.49292,56.0,False
2023-12-17,197,자이언티,눈 (Feat. 이문세),The Black Label,4:00,가요 / 발라드,2984649.0,7.14609,24.0,False
2023-12-17,198,마크툽,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),MAKTUB Company,4:26,가요 / 인디,1589400.0,31.08685,14.0,False
2023-12-17,199,김필,다시 사랑한다면 (니글니글 버터플라이),MBC,4:02,가요 / 발라드,0.0,49.07386,3.0,True
2023-12-17,200,블랙핑크,Shut Down,YG Entertainment,2:56,가요 / 랩/힙합,3138201.0,14.89159,6.0,False
2023-12-24,1,엔시티 127,Be There For Me,SM Entertainment,3:38,가요 / R&B/소울,2118487.0,52.71754,10.0,False
2023-12-24,2,엑소,첫 눈,SM Entertainment,3:28,가요 / 발라드,4135152.0,77.1814,19.0,False
2023-12-24,3,르세라핌,Perfect Night,쏘스뮤직,2:39,가요 / 댄스,5903877.0,19.52985,27.0,False
2023-12-24,4,태연,To. X,SM Entertainment,2:50,가요 / R&B/소울,5377940.0,49.9799,55.0,False
2023-12-24,5,에스파,Drama,SM Entertainment,3:35,가요 / 댄스,6710777.0,51.48526,13.0,False
2023-12-24,6,박재정,헤어지자 말해요,로맨틱팩토리,4:04,가요 / 발라드,1571383.0,37.82127,16.0,True
2023-12-24,7,범진,인사,JMG (더블엑스엔터테인먼트),3:36,가요 / 인디,1296234.0,54.52145,11.0,True
2023-12-24,8,아이브,Baddie,스타쉽엔터테인먼트,2:34,가요 / 댄스,7477998.0,56.70525,44.0,False
2023-12-24,9,임재현,비의 랩소디,"새벽테잎, IK PRODUCTION",3:55,가요 / 발라드,1590453.0,33.45369,2.0,True
2023-12-24,10,악뮤,Love Lee,YG Entertainment,3:00,가요 / 댄스,5402729.0,35.98412,49.0,False
2023-12-24,11,너드커넥션,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),TOON STUDIO,4:11,가요 / 발라드,1914065.0,77.12092,95.0,False
2023-12-24,12,아이브,I AM,스타쉽엔터테인먼트,3:04,가요 / 댄스,7477998.0,56.70525,44.0,False
2023-12-24,14,정국,Seven (feat. Latto) - Clean Ver.,BIGHIT MUSIC,3:04,가요 / 댄스,4561459.0,27.66338,25.0,False
2023-12-24,15,뉴진스,Ditto,ADOR,3:06,가요 / 댄스,9175226.0,13.38435,6.0,False
2023-12-24,16,이무진,에피소드,BIGPLANETMADE,3:25,가요 / 락,3172891.0,63.4185,48.0,False
2023-12-24,17,제니,You & Me,YG Entertainment,2:59,가요 / 댄스,0.0,22.37643,32.0,False
2023-12-24,18,뉴진스,Super Shy,ADOR,2:35,가요 / 댄스,9175226.0,13.38435,6.0,False
2023-12-24,19,시아,Snowman,"Monkey Puzzle, Atlantic",2:46,POP / 팝,1581810.0,82.68129,100.0,False
2023-12-24,20,뉴진스,ETA,ADOR,2:31,가요 / 댄스,9175226.0,13.38435,6.0,False
2023-12-24,22,악뮤,후라이의 꿈,YG Entertainment,3:25,가요 / 블루스/포크,5402729.0,35.98412,49.0,False
2023-12-24,23,폴킴,화이트 (White),와이예스 엔터테인먼트,3:56,가요 / 댄스,3194954.0,16.12672,31.0,False
2023-12-24,24,뉴진스,Hype boy,ADOR,2:57,가요 / 댄스,9175226.0,13.38435,6.0,False
2023-12-24,25,우디,사막에서 꽃을 피우듯,메이저나인,4:19,가요 / 발라드,0.0,14.53377,56.0,False
2023-12-24,26,성시경,너의 모든 순간,SBS 콘텐츠허브,4:03,OST / 드라마,5298740.0,100.0,26.0,False
2023-12-24,28,아이유,미리 메리 크리스마스 (Feat. 천둥),Kakao Entertainment,4:30,가요 / 전체,6083763.0,92.74693,59.0,False
2023-12-24,29,로이킴,"잘 지내자, 우리 (여름날 우리 X 로이킴)",TOON STUDIO,4:18,가요 / 발라드,2509037.0,48.09432,41.0,False
2023-12-24,30,라이즈,Get A Guitar,SM Entertainment,2:40,가요 / 댄스,1675009.0,38.60973,61.0,False
2023-12-24,31,여자 아이들,퀸카 (Queencard),큐브엔터테인먼트,2:41,가요 / 댄스,2650961.0,32.88578,3.0,False
2023-12-24,32,정국,Standing Next to You,BIGHIT MUSIC,3:26,가요 / 댄스,4561459.0,27.66338,25.0,False
2023-12-24,33,볼빨간사춘기,사랑할 수밖에,쇼파르엔터테인먼트,3:45,가요 / 인디,4801040.0,66.09676,16.0,False
2023-12-24,34,임영웅,사랑은 늘 도망가,모스트콘텐츠,4:03,OST / 드라마,4875981.0,45.60206,45.0,False
2023-12-24,35,큐더블유이알,Discord,타마고 프로덕션,2:48,가요 / 락,2301244.0,40.49295,28.0,False
