date,Title,Artist,변환한이름,Score
2023-11-05,별 헤는 밤,김호중,김호중,2.0
2023-11-12,별 헤는 밤,김호중,김호중,2.0
2023-11-19,별 헤는 밤,김호중,김호중,2.0
2023-11-26,별 헤는 밤,김호중,김호중,2.0
2023-12-03,별 헤는 밤,김호중,김호중,2.0
2023-12-10,별 헤는 밤,김호중,김호중,2.0
2023-12-17,별 헤는 밤,김호중,김호중,2.0
2023-12-24,별 헤는 밤,김호중,김호중,2.0
2023-12-31,별 헤는 밤,김호중,김호중,1.0
2024-01-07,별 헤는 밤,김호중,김호중,2.0
2024-01-14,별 헤는 밤,김호중,김호중,3.0
2024-01-21,별 헤는 밤,김호중,김호중,2.0
2024-01-28,별 헤는 밤,김호중,김호중,1.0
2024-02-04,별 헤는 밤,김호중,김호중,2.0
2024-02-11,별 헤는 밤,김호중,김호중,1.0
2024-02-18,별 헤는 밤,김호중,김호중,1.0
2024-02-25,별 헤는 밤,김호중,김호중,1.0
2024-03-03,별 헤는 밤,김호중,김호중,2.0
2024-03-10,별 헤는 밤,김호중,김호중,3.0
2024-03-17,별 헤는 밤,김호중,김호중,2.0
2024-03-24,별 헤는 밤,김호중,김호중,3.0
2024-03-31,별 헤는 밤,김호중,김호중,2.0
2024-04-07,별 헤는 밤,김호중,김호중,2.0
2024-04-14,별 헤는 밤,김호중,김호중,2.0
2024-04-21,별 헤는 밤,김호중,김호중,2.0
2024-04-28,별 헤는 밤,김호중,김호중,2.0
2024-05-05,별 헤는 밤,김호중,김호중,2.0
2024-05-12,별 헤는 밤,김호중,김호중,72.0
2024-05-19,별 헤는 밤,김호중,김호중,100.0
2024-05-26,별 헤는 밤,김호중,김호중,42.0
2024-06-02,별 헤는 밤,김호중,김호중,21.0
2024-06-09,별 헤는 밤,김호중,김호중,10.0
2024-06-16,별 헤는 밤,김호중,김호중,12.0
2024-06-23,별 헤는 밤,김호중,김호중,10.0
2024-06-30,별 헤는 밤,김호중,김호중,5.0
2024-07-07,별 헤는 밤,김호중,김호중,6.0
2024-07-14,별 헤는 밤,김호중,김호중,4.0
2024-07-21,별 헤는 밤,김호중,김호중,4.0
2024-07-28,별 헤는 밤,김호중,김호중,4.0
2024-08-04,별 헤는 밤,김호중,김호중,4.0
2024-08-11,별 헤는 밤,김호중,김호중,5.0
2024-08-18,별 헤는 밤,김호중,김호중,4.0
2024-08-25,별 헤는 밤,김호중,김호중,3.0
2024-09-01,별 헤는 밤,김호중,김호중,3.0
2024-09-08,별 헤는 밤,김호중,김호중,2.0
2024-09-15,별 헤는 밤,김호중,김호중,3.0
2024-09-22,별 헤는 밤,김호중,김호중,3.0
2023-09-24,칵테일 사랑,경서,경서,35.0
2023-10-01,칵테일 사랑,경서,경서,28.0
2023-10-08,칵테일 사랑,경서,경서,37.0
2023-10-15,칵테일 사랑,경서,경서,33.0
2023-10-22,칵테일 사랑,경서,경서,36.0
2023-10-29,칵테일 사랑,경서,경서,27.0
2023-11-05,칵테일 사랑,경서,경서,20.0
2023-11-12,칵테일 사랑,경서,경서,25.0
2023-11-19,칵테일 사랑,경서,경서,23.0
2023-11-26,칵테일 사랑,경서,경서,24.0
2023-12-03,칵테일 사랑,경서,경서,21.0
2023-12-10,칵테일 사랑,경서,경서,28.0
2023-12-17,칵테일 사랑,경서,경서,30.0
2023-12-24,칵테일 사랑,경서,경서,37.0
2023-12-31,칵테일 사랑,경서,경서,29.0
2024-01-07,칵테일 사랑,경서,경서,37.0
2024-01-14,칵테일 사랑,경서,경서,20.0
2024-01-21,칵테일 사랑,경서,경서,16.0
2024-01-28,칵테일 사랑,경서,경서,15.0
2024-02-04,칵테일 사랑,경서,경서,28.0
2024-02-11,칵테일 사랑,경서,경서,31.0
2024-02-18,칵테일 사랑,경서,경서,23.0
2024-02-25,칵테일 사랑,경서,경서,27.0
2024-03-03,칵테일 사랑,경서,경서,23.0
2024-03-10,칵테일 사랑,경서,경서,27.0
2024-03-17,칵테일 사랑,경서,경서,20.0
2024-03-24,칵테일 사랑,경서,경서,21.0
2024-03-31,칵테일 사랑,경서,경서,48.0
2024-04-07,칵테일 사랑,경서,경서,30.0
2024-04-14,칵테일 사랑,경서,경서,22.0
2024-04-21,칵테일 사랑,경서,경서,31.0
2024-04-28,칵테일 사랑,경서,경서,33.0
2024-05-05,칵테일 사랑,경서,경서,35.0
2024-05-12,칵테일 사랑,경서,경서,58.0
2024-05-19,칵테일 사랑,경서,경서,58.0
2024-05-26,칵테일 사랑,경서,경서,100.0
2024-06-02,칵테일 사랑,경서,경서,26.0
2024-06-09,칵테일 사랑,경서,경서,24.0
2024-06-16,칵테일 사랑,경서,경서,18.0
2024-06-23,칵테일 사랑,경서,경서,23.0
2024-06-30,칵테일 사랑,경서,경서,19.0
2024-07-07,칵테일 사랑,경서,경서,23.0
2024-07-14,칵테일 사랑,경서,경서,29.0
2024-07-21,칵테일 사랑,경서,경서,20.0
2024-07-28,칵테일 사랑,경서,경서,21.0
2024-08-04,칵테일 사랑,경서,경서,18.0
2024-08-11,칵테일 사랑,경서,경서,33.0
2024-08-18,칵테일 사랑,경서,경서,31.0
2024-08-25,칵테일 사랑,경서,경서,29.0
2024-09-01,칵테일 사랑,경서,경서,34.0
2024-09-08,칵테일 사랑,경서,경서,34.0
2024-09-15,칵테일 사랑,경서,경서,29.0
2024-09-22,칵테일 사랑,경서,경서,25.0
2023-09-24,SHEESH,BABYMONSTER,BABYMONSTER,0.0
2023-10-01,SHEESH,BABYMONSTER,BABYMONSTER,0.0
2023-10-08,SHEESH,BABYMONSTER,BABYMONSTER,0.0
2023-10-15,SHEESH,BABYMONSTER,BABYMONSTER,0.0
2023-10-22,SHEESH,BABYMONSTER,BABYMONSTER,0.0
2023-10-29,SHEESH,BABYMONSTER,BABYMONSTER,0.0
2023-11-05,SHEESH,BABYMONSTER,BABYMONSTER,0.0
2023-11-12,SHEESH,BABYMONSTER,BABYMONSTER,2.0
2023-11-19,SHEESH,BABYMONSTER,BABYMONSTER,1.0
2023-11-26,SHEESH,BABYMONSTER,BABYMONSTER,8.0
2023-12-03,SHEESH,BABYMONSTER,BABYMONSTER,3.0
2023-12-10,SHEESH,BABYMONSTER,BABYMONSTER,2.0
2023-12-17,SHEESH,BABYMONSTER,BABYMONSTER,1.0
2023-12-24,SHEESH,BABYMONSTER,BABYMONSTER,2.0
2023-12-31,SHEESH,BABYMONSTER,BABYMONSTER,0.0
2024-01-07,SHEESH,BABYMONSTER,BABYMONSTER,0.0
2024-01-14,SHEESH,BABYMONSTER,BABYMONSTER,0.0
2024-01-21,SHEESH,BABYMONSTER,BABYMONSTER,0.0
2024-01-28,SHEESH,BABYMONSTER,BABYMONSTER,1.0
2024-02-04,SHEESH,BABYMONSTER,BABYMONSTER,0.0
2024-02-11,SHEESH,BABYMONSTER,BABYMONSTER,0.0
2024-02-18,SHEESH,BABYMONSTER,BABYMONSTER,0.0
2024-02-25,SHEESH,BABYMONSTER,BABYMONSTER,0.0
2024-03-03,SHEESH,BABYMONSTER,BABYMONSTER,0.0
2024-03-10,SHEESH,BABYMONSTER,BABYMONSTER,2.0
2024-03-17,SHEESH,BABYMONSTER,BABYMONSTER,2.0
2024-03-24,SHEESH,BABYMONSTER,BABYMONSTER,0.0
2024-03-31,SHEESH,BABYMONSTER,BABYMONSTER,6.0
2024-04-07,SHEESH,BABYMONSTER,BABYMONSTER,6.0
2024-04-14,SHEESH,BABYMONSTER,BABYMONSTER,4.0
2024-04-21,SHEESH,BABYMONSTER,BABYMONSTER,4.0
2024-04-28,SHEESH,BABYMONSTER,BABYMONSTER,3.0
2024-05-05,SHEESH,BABYMONSTER,BABYMONSTER,3.0
2024-05-12,SHEESH,BABYMONSTER,BABYMONSTER,2.0
2024-05-19,SHEESH,BABYMONSTER,BABYMONSTER,2.0
2024-05-26,SHEESH,BABYMONSTER,BABYMONSTER,2.0
2024-06-02,SHEESH,BABYMONSTER,BABYMONSTER,3.0
2024-06-09,SHEESH,BABYMONSTER,BABYMONSTER,2.0
2024-06-16,SHEESH,BABYMONSTER,BABYMONSTER,3.0
2024-06-23,SHEESH,BABYMONSTER,BABYMONSTER,3.0
2024-06-30,SHEESH,BABYMONSTER,BABYMONSTER,6.0
2024-07-07,SHEESH,BABYMONSTER,BABYMONSTER,4.0
2024-07-14,SHEESH,BABYMONSTER,BABYMONSTER,3.0
2024-07-21,SHEESH,BABYMONSTER,BABYMONSTER,3.0
2024-07-28,SHEESH,BABYMONSTER,BABYMONSTER,3.0
2024-08-04,SHEESH,BABYMONSTER,BABYMONSTER,3.0
2024-08-11,SHEESH,BABYMONSTER,BABYMONSTER,2.0
2024-08-18,SHEESH,BABYMONSTER,BABYMONSTER,2.0
2024-08-25,SHEESH,BABYMONSTER,BABYMONSTER,2.0
2024-09-01,SHEESH,BABYMONSTER,BABYMONSTER,2.0
2024-09-08,SHEESH,BABYMONSTER,BABYMONSTER,1.0
2024-09-15,SHEESH,BABYMONSTER,BABYMONSTER,2.0
2024-09-22,SHEESH,BABYMONSTER,BABYMONSTER,1.0
2023-09-24,고민중독,QWER,QWER,7.0
2023-10-01,고민중독,QWER,QWER,6.0
2023-10-08,고민중독,QWER,QWER,7.0
2023-10-15,고민중독,QWER,QWER,31.0
2023-10-22,고민중독,QWER,QWER,24.0
2023-10-29,고민중독,QWER,QWER,23.0
2023-11-05,고민중독,QWER,QWER,31.0
2023-11-12,고민중독,QWER,QWER,44.0
2023-11-19,고민중독,QWER,QWER,30.0
2023-11-26,고민중독,QWER,QWER,38.0
2023-12-03,고민중독,QWER,QWER,36.0
2023-12-10,고민중독,QWER,QWER,29.0
2023-12-17,고민중독,QWER,QWER,27.0
2023-12-24,고민중독,QWER,QWER,28.0
2023-12-31,고민중독,QWER,QWER,25.0
2024-01-07,고민중독,QWER,QWER,19.0
2024-01-14,고민중독,QWER,QWER,20.0
2024-01-21,고민중독,QWER,QWER,16.0
2024-01-28,고민중독,QWER,QWER,14.0
2024-02-04,고민중독,QWER,QWER,11.0
2024-02-11,고민중독,QWER,QWER,12.0
2024-02-18,고민중독,QWER,QWER,12.0
2024-02-25,고민중독,QWER,QWER,12.0
2024-03-03,고민중독,QWER,QWER,16.0
2024-03-10,고민중독,QWER,QWER,13.0
2024-03-17,고민중독,QWER,QWER,14.0
2024-03-24,고민중독,QWER,QWER,15.0
2024-03-31,고민중독,QWER,QWER,32.0
2024-04-07,고민중독,QWER,QWER,45.0
2024-04-14,고민중독,QWER,QWER,64.0
2024-04-21,고민중독,QWER,QWER,70.0
2024-04-28,고민중독,QWER,QWER,76.0
2024-05-05,고민중독,QWER,QWER,80.0
2024-05-12,고민중독,QWER,QWER,71.0
2024-05-19,고민중독,QWER,QWER,67.0
2024-05-26,고민중독,QWER,QWER,94.0
2024-06-02,고민중독,QWER,QWER,76.0
2024-06-09,고민중독,QWER,QWER,56.0
2024-06-16,고민중독,QWER,QWER,48.0
2024-06-23,고민중독,QWER,QWER,39.0
2024-06-30,고민중독,QWER,QWER,37.0
2024-07-07,고민중독,QWER,QWER,43.0
2024-07-14,고민중독,QWER,QWER,42.0
2024-07-21,고민중독,QWER,QWER,41.0
2024-07-28,고민중독,QWER,QWER,44.0
2024-08-04,고민중독,QWER,QWER,45.0
2024-08-11,고민중독,QWER,QWER,44.0
2024-08-18,고민중독,QWER,QWER,43.0
2024-08-25,고민중독,QWER,QWER,46.0
2024-09-01,고민중독,QWER,QWER,56.0
2024-09-08,고민중독,QWER,QWER,47.0
2024-09-15,고민중독,QWER,QWER,42.0
2024-09-22,고민중독,QWER,QWER,77.0
2023-09-24,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,72.0
2023-10-01,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,50.0
2023-10-08,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,100.0
2023-10-15,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,87.0
2023-10-22,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,69.0
2023-10-29,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,85.0
2023-11-05,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,65.0
2023-11-12,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,65.0
2023-11-19,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,72.0
2023-11-26,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,83.0
2023-12-03,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,60.0
2023-12-10,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,72.0
2023-12-17,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,64.0
2023-12-24,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,79.0
2023-12-31,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,49.0
2024-01-07,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,69.0
2024-01-14,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,58.0
2024-01-21,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,46.0
2024-01-28,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,46.0
2024-02-04,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,41.0
2024-02-11,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,64.0
2024-02-18,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,56.0
2024-02-25,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,62.0
2024-03-03,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,46.0
2024-03-10,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,61.0
2024-03-17,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,60.0
2024-03-24,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,78.0
2024-03-31,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,80.0
2024-04-07,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,83.0
2024-04-14,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,89.0
2024-04-21,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,91.0
2024-04-28,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,81.0
2024-05-05,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,75.0
2024-05-12,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,59.0
2024-05-19,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,59.0
2024-05-26,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,63.0
2024-06-02,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,55.0
2024-06-09,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,57.0
2024-06-16,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,56.0
2024-06-23,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,44.0
2024-06-30,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,68.0
2024-07-07,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,53.0
2024-07-14,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,45.0
2024-07-21,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,56.0
2024-07-28,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,48.0
2024-08-04,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,61.0
2024-08-11,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,41.0
2024-08-18,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,53.0
2024-08-25,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,38.0
2024-09-01,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,39.0
2024-09-08,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,52.0
2024-09-15,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,50.0
2024-09-22,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,투모로우바이투게더,45.0
2023-09-24,Miracle (기적은 너와 내가 함께하는 순간마다 일어나고 있어),투모로우바이투게더,투모로우바이투게더,72.0
2023-10-01,Miracle (기적은 너와 내가 함께하는 순간마다 일어나고 있어),투모로우바이투게더,투모로우바이투게더,50.0
2023-10-08,Miracle (기적은 너와 내가 함께하는 순간마다 일어나고 있어),투모로우바이투게더,투모로우바이투게더,100.0
2023-10-15,Miracle (기적은 너와 내가 함께하는 순간마다 일어나고 있어),투모로우바이투게더,투모로우바이투게더,87.0
2023-10-22,Miracle (기적은 너와 내가 함께하는 순간마다 일어나고 있어),투모로우바이투게더,투모로우바이투게더,69.0
2023-10-29,Miracle (기적은 너와 내가 함께하는 순간마다 일어나고 있어),투모로우바이투게더,투모로우바이투게더,85.0
2023-11-05,Miracle (기적은 너와 내가 함께하는 순간마다 일어나고 있어),투모로우바이투게더,투모로우바이투게더,65.0
2023-11-12,Miracle (기적은 너와 내가 함께하는 순간마다 일어나고 있어),투모로우바이투게더,투모로우바이투게더,65.0
2023-11-19,Miracle (기적은 너와 내가 함께하는 순간마다 일어나고 있어),투모로우바이투게더,투모로우바이투게더,72.0
2023-11-26,Miracle (기적은 너와 내가 함께하는 순간마다 일어나고 있어),투모로우바이투게더,투모로우바이투게더,83.0
2023-12-03,Miracle (기적은 너와 내가 함께하는 순간마다 일어나고 있어),투모로우바이투게더,투모로우바이투게더,60.0
2023-12-10,Miracle (기적은 너와 내가 함께하는 순간마다 일어나고 있어),투모로우바이투게더,투모로우바이투게더,72.0
2023-12-17,Miracle (기적은 너와 내가 함께하는 순간마다 일어나고 있어),투모로우바이투게더,투모로우바이투게더,64.0
2023-12-24,Miracle (기적은 너와 내가 함께하는 순간마다 일어나고 있어),투모로우바이투게더,투모로우바이투게더,79.0
2023-12-31,Miracle (기적은 너와 내가 함께하는 순간마다 일어나고 있어),투모로우바이투게더,투모로우바이투게더,49.0
2024-01-07,Miracle (기적은 너와 내가 함께하는 순간마다 일어나고 있어),투모로우바이투게더,투모로우바이투게더,69.0
2024-01-14,Miracle (기적은 너와 내가 함께하는 순간마다 일어나고 있어),투모로우바이투게더,투모로우바이투게더,58.0
2024-01-21,Miracle (기적은 너와 내가 함께하는 순간마다 일어나고 있어),투모로우바이투게더,투모로우바이투게더,46.0
2024-01-28,Miracle (기적은 너와 내가 함께하는 순간마다 일어나고 있어),투모로우바이투게더,투모로우바이투게더,46.0
