Unnamed: 0,date,Rank,Title,Artist_x,Production,Weekly Views,Genre,Runtime,New_Artist,n_score,g_score,ky_chart_on,Artist_y,Date,Ratio
4003,2024-02-04,13,Super Lady,(여자)아이들,큐브엔터테인먼트,9301424.0,가요 / 댄스,2:32,여자 아이들,70.64004,9.0,False,여자 아이들,2024-02-04,70.64004
4020,2024-02-04,30,퀸카 (Queencard),(여자)아이들,큐브엔터테인먼트,9301424.0,가요 / 댄스,2:41,여자 아이들,70.64004,9.0,False,여자 아이들,2024-02-04,70.64004
4125,2024-02-04,130,TOMBOY,(여자)아이들,큐브엔터테인먼트,9301424.0,가요 / 락,2:54,여자 아이들,70.64004,9.0,False,여자 아이들,2024-02-04,70.64004
4126,2024-02-04,130,TOMBOY,(여자)아이들,큐브엔터테인먼트,9301424.0,가요 / 락,2:54,여자 아이들,70.64004,10.0,False,여자 아이들,2024-02-04,70.64004
4178,2024-02-04,178,Nxde,(여자)아이들,큐브엔터테인먼트,9301424.0,가요 / 댄스,2:58,여자 아이들,70.64004,9.0,False,여자 아이들,2024-02-04,70.64004
4002,2024-02-04,12,인사,범진,JMG (더블엑스엔터테인먼트),0.0,가요 / 인디,3:36,범진,45.36768,7.0,True,범진,2024-02-04,45.36768
4004,2024-02-04,14,I AM,IVE (아이브),스타쉽엔터테인먼트,7417015.0,가요 / 댄스,3:04,아이브,40.15719,36.0,False,아이브,2024-02-04,40.15719
4007,2024-02-04,17,Baddie,IVE (아이브),스타쉽엔터테인먼트,7417015.0,가요 / 댄스,2:34,아이브,40.15719,36.0,False,아이브,2024-02-04,40.15719
4037,2024-02-04,47,LOVE DIVE,IVE (아이브),스타쉽엔터테인먼트,7417015.0,가요 / 댄스,2:57,아이브,40.15719,36.0,False,아이브,2024-02-04,40.15719
4040,2024-02-04,50,Kitsch,IVE (아이브),스타쉽엔터테인먼트,7417015.0,가요 / 댄스,3:15,아이브,40.15719,36.0,False,아이브,2024-02-04,40.15719
4043,2024-02-04,53,After LIKE,IVE (아이브),스타쉽엔터테인먼트,7417015.0,가요 / 댄스,2:57,아이브,40.15719,36.0,False,아이브,2024-02-04,40.15719
4051,2024-02-04,59,Off The Record,IVE (아이브),스타쉽엔터테인먼트,7417015.0,가요 / 댄스,3:09,아이브,40.15719,36.0,False,아이브,2024-02-04,40.15719
4064,2024-02-04,71,Either Way,IVE (아이브),스타쉽엔터테인먼트,7417015.0,가요 / R&B/소울,2:47,아이브,40.15719,36.0,False,아이브,2024-02-04,40.15719
4105,2024-02-04,111,All Night (Feat. Saweetie),IVE (아이브),스타쉽엔터테인먼트,7417015.0,가요 / 댄스,3:18,아이브,40.15719,36.0,False,아이브,2024-02-04,40.15719
4158,2024-02-04,159,ELEVEN,IVE (아이브),스타쉽엔터테인먼트,7417015.0,가요 / 댄스,2:58,아이브,40.15719,36.0,False,아이브,2024-02-04,40.15719
4005,2024-02-04,15,MANIAC,VIVIZ (비비지),BIGPLANETMADE,2434729.0,가요 / 댄스,3:16,비비지,65.49995,36.0,False,비비지,2024-02-04,65.49995
4008,2024-02-04,18,Seven (feat. Latto) - Clean Ver.,정국,BIGHIT MUSIC,3479638.0,가요 / 댄스,3:04,정국,20.53535,19.0,False,정국,2024-02-04,20.53535
4032,2024-02-04,42,Standing Next to You,정국,BIGHIT MUSIC,3479638.0,가요 / 댄스,3:26,정국,20.53535,19.0,False,정국,2024-02-04,20.53535
4143,2024-02-04,145,3D (feat. Jack Harlow),정국,BIGHIT MUSIC,3479638.0,가요 / 댄스,3:22,정국,20.53535,19.0,False,정국,2024-02-04,20.53535
4183,2024-02-04,183,Yes or No,정국,BIGHIT MUSIC,3479638.0,가요 / R&B/소울,2:28,정국,20.53535,19.0,False,정국,2024-02-04,20.53535
4196,2024-02-04,195,Still With You,정국,BIGHIT MUSIC,3479638.0,가요 / R&B/소울,4:00,정국,20.53535,19.0,False,정국,2024-02-04,20.53535
4009,2024-02-04,19,Love Lee,AKMU (악뮤),YG Entertainment,4142945.0,가요 / 댄스,3:00,악뮤,17.48934,24.0,False,악뮤,2024-02-04,17.48934
4021,2024-02-04,31,후라이의 꿈,AKMU (악뮤),YG Entertainment,4142945.0,가요 / 블루스/포크,3:25,악뮤,17.48934,24.0,False,악뮤,2024-02-04,17.48934
4026,2024-02-04,36,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),YG Entertainment,4142945.0,가요 / 발라드,4:50,악뮤,17.48934,24.0,False,악뮤,2024-02-04,17.48934
4011,2024-02-04,21,너의 모든 순간,성시경,SBS 콘텐츠허브,3440199.0,OST / 드라마,4:03,성시경,61.17801,14.0,False,성시경,2024-02-04,61.17801
4088,2024-02-04,95,희재,성시경,씨에스해피엔터테인먼트,3440199.0,OST / 한국영화,4:42,성시경,61.17801,14.0,True,성시경,2024-02-04,61.17801
4089,2024-02-04,95,희재,성시경,씨에스해피엔터테인먼트,3440199.0,OST / 한국영화,4:42,성시경,61.17801,11.0,True,성시경,2024-02-04,61.17801
4114,2024-02-04,120,거리에서,성시경,제로원인터랙티브,3440199.0,가요 / 발라드,4:39,성시경,61.17801,14.0,False,성시경,2024-02-04,61.17801
4012,2024-02-04,22,Super Shy,NewJeans,ADOR,6481952.0,가요 / 댄스,2:35,뉴진스,6.51455,5.0,False,뉴진스,2024-02-04,6.51455
4014,2024-02-04,24,ETA,NewJeans,ADOR,6481952.0,가요 / 댄스,2:31,뉴진스,6.51455,5.0,False,뉴진스,2024-02-04,6.51455
4015,2024-02-04,25,Ditto,NewJeans,ADOR,6481952.0,가요 / 댄스,3:06,뉴진스,6.51455,5.0,False,뉴진스,2024-02-04,6.51455
4017,2024-02-04,27,Hype boy,NewJeans,ADOR,6481952.0,가요 / 댄스,2:57,뉴진스,6.51455,5.0,False,뉴진스,2024-02-04,6.51455
4038,2024-02-04,48,OMG,NewJeans,ADOR,6481952.0,가요 / 댄스,3:32,뉴진스,6.51455,5.0,False,뉴진스,2024-02-04,6.51455
4054,2024-02-04,62,Attention,NewJeans,ADOR,6481952.0,가요 / 댄스,2:58,뉴진스,6.51455,5.0,False,뉴진스,2024-02-04,6.51455
4055,2024-02-04,62,Attention,NewJeans,ADOR,6481952.0,가요 / 댄스,2:58,뉴진스,6.51455,8.0,False,뉴진스,2024-02-04,6.51455
4104,2024-02-04,110,New Jeans,NewJeans,ADOR,6481952.0,가요 / 댄스,1:49,뉴진스,6.51455,5.0,False,뉴진스,2024-02-04,6.51455
4013,2024-02-04,23,You & Me,제니 (JENNIE),YG Entertainment,0.0,가요 / 댄스,2:59,제니,11.63871,26.0,False,제니,2024-02-04,11.63871
4016,2024-02-04,26,예뻤어,데이식스,JYP Entertainment,3556152.0,가요 / 락,4:43,데이식스,14.58873,13.0,True,데이식스,2024-02-04,14.58873
4018,2024-02-04,28,한 페이지가 될 수 있게,데이식스,JYP Entertainment,3556152.0,가요 / 락,3:26,데이식스,14.58873,13.0,False,데이식스,2024-02-04,14.58873
4019,2024-02-04,29,사막에서 꽃을 피우듯,우디(Woody),메이저나인,0.0,가요 / 발라드,4:19,우디,12.58984,58.0,False,우디,2024-02-04,12.58984
4022,2024-02-04,32,사랑은 늘 도망가,임영웅,모스트콘텐츠,4620131.0,OST / 드라마,4:03,임영웅,36.06694,37.0,False,임영웅,2024-02-04,36.06694
4073,2024-02-04,80,모래 알갱이,임영웅,물고기뮤직,4620131.0,가요 / 발라드,3:40,임영웅,36.06694,37.0,False,임영웅,2024-02-04,36.06694
4076,2024-02-04,83,우리들의 블루스,임영웅,물고기뮤직,4620131.0,가요 / 발라드,3:27,임영웅,36.06694,37.0,False,임영웅,2024-02-04,36.06694
4080,2024-02-04,87,이제 나만 믿어요,임영웅,"TV CHOSUN, 쇼플레이",4620131.0,가요 / 트로트,4:03,임영웅,36.06694,37.0,False,임영웅,2024-02-04,36.06694
4082,2024-02-04,89,Do or Die,임영웅,물고기뮤직,4620131.0,가요 / 댄스,3:25,임영웅,36.06694,37.0,False,임영웅,2024-02-04,36.06694
4086,2024-02-04,93,다시 만날 수 있을까,임영웅,물고기뮤직,4620131.0,가요 / 발라드,4:34,임영웅,36.06694,37.0,False,임영웅,2024-02-04,36.06694
4092,2024-02-04,98,무지개,임영웅,물고기뮤직,4620131.0,가요 / 전체,3:16,임영웅,36.06694,37.0,False,임영웅,2024-02-04,36.06694
4095,2024-02-04,101,아버지,임영웅,물고기뮤직,4620131.0,가요 / 발라드,3:58,임영웅,36.06694,37.0,False,임영웅,2024-02-04,36.06694
4096,2024-02-04,102,London Boy,임영웅,물고기뮤직,4620131.0,가요 / 락,4:04,임영웅,36.06694,37.0,False,임영웅,2024-02-04,36.06694
4100,2024-02-04,106,Polaroid,임영웅,물고기뮤직,4620131.0,가요 / 락,3:26,임영웅,36.06694,37.0,False,임영웅,2024-02-04,36.06694
4101,2024-02-04,107,인생찬가,임영웅,물고기뮤직,4620131.0,가요 / 발라드,3:53,임영웅,36.06694,37.0,False,임영웅,2024-02-04,36.06694
4109,2024-02-04,115,A bientot,임영웅,물고기뮤직,4620131.0,가요 / 랩/힙합,4:16,임영웅,36.06694,37.0,False,임영웅,2024-02-04,36.06694
4121,2024-02-04,126,연애편지,임영웅,물고기뮤직,4620131.0,가요 / 블루스/포크,3:35,임영웅,36.06694,37.0,False,임영웅,2024-02-04,36.06694
4023,2024-02-04,33,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,TOON STUDIO,1960259.0,가요 / 발라드,4:18,로이킴,59.32343,49.0,False,로이킴,2024-02-04,59.32343
4068,2024-02-04,75,"그대가 있는 곳, 언제 어디든",로이킴,SBS 콘텐츠허브,1960259.0,OST / 드라마,3:41,로이킴,59.32343,49.0,False,로이킴,2024-02-04,59.32343
4191,2024-02-04,190,그때 헤어지면 돼,로이킴,"Stone Music Entertainment, MMO Entertainment",1960259.0,가요 / 발라드,4:09,로이킴,59.32343,49.0,False,로이킴,2024-02-04,59.32343
4024,2024-02-04,34,첫 눈,EXO,SM Entertainment,1507944.0,가요 / 발라드,3:28,엑소,43.63616,14.0,False,엑소,2024-02-04,43.63616
4025,2024-02-04,35,사건의 지평선,윤하,C9엔터테인먼트,3866436.0,가요 / 락,5:01,윤하,34.55905,20.0,False,윤하,2024-02-04,34.55905
4181,2024-02-04,181,오르트구름,윤하,C9엔터테인먼트,3866436.0,가요 / 락,3:27,윤하,34.55905,20.0,False,윤하,2024-02-04,34.55905
4027,2024-02-04,37,Discord,QWER,타마고 프로덕션,1734137.0,가요 / 락,2:48,큐더블유이알,18.30985,11.0,False,큐더블유이알,2024-02-04,18.30985
4028,2024-02-04,38,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",그루비룸 (GroovyRoom),H1GHR MUSIC,2098544.0,가요 / R&B/소울,2:59,그루비룸,38.88677,16.0,False,그루비룸,2024-02-04,38.88677
4030,2024-02-04,40,심(心),DK,방구석 캐스팅,0.0,가요 / 락,4:17,디케이,45.77291,14.0,False,디케이,2024-02-04,45.77291
4033,2024-02-04,43,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트,4163742.0,가요 / 인디,3:45,볼빨간사춘기,42.37419,14.0,False,볼빨간사춘기,2024-02-04,42.37419
4034,2024-02-04,44,그대가 내 안에 박혔다(그내박),순순희(기태),"비에스(BS), 제나두엔터테인먼트",0.0,가요 / 인디,3:37,순순희,38.48655,0.0,False,순순희,2024-02-04,38.48655
4035,2024-02-04,45,주저하는 연인들을 위해,잔나비,페포니 뮤직,1801160.0,가요 / 인디,4:25,잔나비,5.24383,15.0,True,잔나비,2024-02-04,5.24383
4036,2024-02-04,46,사랑인가 봐,멜로망스(Melomance),플렉스엠,2150254.0,OST / 드라마,3:05,멜로망스,59.65965,4.0,False,멜로망스,2024-02-04,59.65965
4128,2024-02-04,132,선물,멜로망스(Melomance),"민트페이퍼, 광합성",2150254.0,가요 / 인디,4:21,멜로망스,59.65965,4.0,False,멜로망스,2024-02-04,59.65965
4129,2024-02-04,132,선물,멜로망스(Melomance),"민트페이퍼, 광합성",2150254.0,가요 / 인디,4:21,멜로망스,59.65965,0.0,False,멜로망스,2024-02-04,59.65965
4039,2024-02-04,49,취중고백,김민석,프로젝트 리본,0.0,가요 / 발라드,3:48,김민석,12.41523,18.0,False,김민석,2024-02-04,12.41523
4041,2024-02-04,51,별 떨어진다 (I Do),디오 (D.O.),SM Entertainment,0.0,가요 / 발라드,2:43,디오,32.1008,28.0,False,디오,2024-02-04,32.1008
4042,2024-02-04,52,사랑하지 않아서 그랬어,임한별,플렉스엠,0.0,가요 / 발라드,3:44,임한별,19.05404,3.0,False,임한별,2024-02-04,19.05404
4044,2024-02-04,54,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,SM Entertainment,2056261.0,OST / 드라마,3:31,폴킴,4.75518,22.0,False,폴킴,2024-02-04,4.75518
4153,2024-02-04,154,화이트 (White),폴킴,와이예스 엔터테인먼트,2056261.0,가요 / 댄스,3:56,폴킴,4.75518,22.0,False,폴킴,2024-02-04,4.75518
4202,2024-02-04,200,너를 만나,폴킴,뉴런뮤직,2056261.0,가요 / 발라드,4:41,폴킴,4.75518,22.0,False,폴킴,2024-02-04,4.75518
4045,2024-02-04,55,I Love You,안세하,방구석 캐스팅,0.0,가요 / 발라드,5:12,안세하,1.89029,72.0,False,안세하,2024-02-04,1.89029
4046,2024-02-04,55,I Love You,안세하,방구석 캐스팅,0.0,가요 / 발라드,5:12,안세하,1.89029,3.0,False,안세하,2024-02-04,1.89029
4047,2024-02-04,56,음악의 신,세븐틴,플레디스,4684084.0,가요 / 댄스,3:25,세븐틴,47.60396,53.0,False,세븐틴,2024-02-04,47.60396
4053,2024-02-04,61,손오공,세븐틴,플레디스,4684084.0,가요 / 댄스,3:20,세븐틴,47.60396,53.0,False,세븐틴,2024-02-04,47.60396
4048,2024-02-04,57,기억해줘요 내 모든 날과 그때를,화곡동 청개구리,kanverse,0.0,가요 / 발라드,3:36,화곡동 청개구리,53.33697,29.0,False,화곡동 청개구리,2024-02-04,53.33697
4049,2024-02-04,57,기억해줘요 내 모든 날과 그때를,화곡동 청개구리,kanverse,0.0,가요 / 발라드,3:36,화곡동 청개구리,53.33697,1.0,False,화곡동 청개구리,2024-02-04,53.33697
4050,2024-02-04,58,Steal The Show (From “엘리멘탈”),Lauv,Walt Disney Records,1882197.0,OST / 전체,3:13,라우브,23.89218,7.0,False,라우브,2024-02-04,23.89218
4052,2024-02-04,60,Fast Forward,전소미,The Black Label,0.0,가요 / 댄스,2:41,전소미,20.50189,3.0,False,전소미,2024-02-04,20.50189
4056,2024-02-04,63,Dangerously,Charlie Puth,Artist Partners,2861132.0,POP / 팝,3:19,찰리 푸스,7.8637,8.0,False,찰리 푸스,2024-02-04,7.8637
4074,2024-02-04,81,I Don`t Think That I Like Her,Charlie Puth,Atlantic Records,2861132.0,POP / 팝,3:09,찰리 푸스,7.8637,8.0,False,찰리 푸스,2024-02-04,7.8637
4119,2024-02-04,124,That`s Hilarious,Charlie Puth,Atlantic Records UK,2861132.0,POP / 팝,2:27,찰리 푸스,7.8637,8.0,False,찰리 푸스,2024-02-04,7.8637
4171,2024-02-04,172,That`s Not How This Works (feat. Dan + Shay),Charlie Puth,Atlantic Records,2861132.0,POP / 팝,2:46,찰리 푸스,7.8637,8.0,False,찰리 푸스,2024-02-04,7.8637
4184,2024-02-04,184,One Call Away,Charlie Puth,Artist Partners,2861132.0,POP / 팝,3:14,찰리 푸스,7.8637,8.0,False,찰리 푸스,2024-02-04,7.8637
4060,2024-02-04,67,Bubble,STAYC(스테이씨),하이업엔터테인먼트,1659183.0,가요 / 댄스,2:59,스테이씨,37.99528,9.0,False,스테이씨,2024-02-04,37.99528
4103,2024-02-04,109,Teddy Bear,STAYC(스테이씨),하이업엔터테인먼트,1659183.0,가요 / 댄스,3:10,스테이씨,37.99528,9.0,False,스테이씨,2024-02-04,37.99528
4061,2024-02-04,68,물론,허각,니즈뮤직,2436010.0,가요 / 발라드,3:44,허각,30.43249,52.0,False,허각,2024-02-04,30.43249
4062,2024-02-04,69,해요 (2022),#안녕,일팔 프로젝트,1610044.0,가요 / 발라드,3:58,#안녕,25.52037,66.0,True,#안녕,2024-02-04,25.52037
4118,2024-02-04,123,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트,1610044.0,가요 / 인디,4:10,#안녕,25.52037,61.0,False,#안녕,2024-02-04,25.52037
4145,2024-02-04,147,@은영이에게,#안녕,니즈뮤직,1610044.0,가요 / 발라드,4:52,#안녕,25.52037,61.0,False,#안녕,2024-02-04,25.52037
4065,2024-02-04,72,사랑..그게 뭔데,지아 (Zia),니즈뮤직,1659529.0,가요 / 발라드,3:46,지아,68.68256,88.0,False,지아,2024-02-04,68.68256
4066,2024-02-04,73,건물 사이에 피어난 장미 (Rose Blossom),하이키,GLG,0.0,가요 / 댄스,3:16,하이키,100.0,0.0,False,하이키,2024-02-04,100.0
4067,2024-02-04,74,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),플레디스,4684084.0,가요 / 댄스,3:25,부석순,29.29586,2.0,False,부석순,2024-02-04,29.29586
4069,2024-02-04,76,나에게 그대만이,탑현,레이벡스,0.0,가요 / 발라드,3:11,탑현,38.76362,6.0,False,탑현,2024-02-04,38.76362
4070,2024-02-04,77,DASH,엔믹스,JYP Entertainment,3310779.0,가요 / 댄스,2:47,엔믹스,41.35802,13.0,False,엔믹스,2024-02-04,41.35802
4136,2024-02-04,139,Sonar (Breaker),엔믹스,JYP Entertainment,3310779.0,가요 / 댄스,2:53,엔믹스,41.35802,13.0,False,엔믹스,2024-02-04,41.35802
4075,2024-02-04,82,Chill Kill,레드벨벳(Red Velvet),SM Entertainment,2630715.0,가요 / 댄스,3:35,레드벨벳,20.8753,27.0,False,레드벨벳,2024-02-04,20.8753
4077,2024-02-04,84,하루,에일리 (Ailee),리뉴얼 프로젝트,1705707.0,가요 / 발라드,4:56,에일리,6.3933,46.0,False,에일리,2024-02-04,6.3933
4107,2024-02-04,113,첫눈처럼 너에게 가겠다,에일리 (Ailee),"Stone Music Entertainment, 화앤담픽쳐스",1705707.0,OST / 드라마,3:50,에일리,6.3933,46.0,False,에일리,2024-02-04,6.3933
4079,2024-02-04,86,봄날,방탄소년단,BIGHIT MUSIC,3765296.0,가요 / 댄스,4:34,방탄소년단,48.16448,9.0,False,방탄소년단,2024-02-04,48.16448
4081,2024-02-04,88,Dynamite,방탄소년단,BIGHIT MUSIC,3765296.0,가요 / 댄스,3:19,방탄소년단,48.16448,9.0,False,방탄소년단,2024-02-04,48.16448
4091,2024-02-04,97,Butter,방탄소년단,BIGHIT MUSIC,3765296.0,가요 / 댄스,2:44,방탄소년단,48.16448,9.0,False,방탄소년단,2024-02-04,48.16448
4084,2024-02-04,91,숲,최유리,쇼파르엔터테인먼트,2253693.0,가요 / 인디,3:48,최유리,64.18581,48.0,False,최유리,2024-02-04,64.18581
4123,2024-02-04,128,"밤, 바다",최유리,도너츠컬쳐,2253693.0,가요 / 발라드,4:15,최유리,64.18581,48.0,False,최유리,2024-02-04,64.18581
4174,2024-02-04,175,"잘 지내자, 우리",최유리,쇼파르엔터테인먼트,2253693.0,가요 / 인디,4:16,최유리,64.18581,48.0,False,최유리,2024-02-04,64.18581
4085,2024-02-04,92,I Love My Body,화사(Hwa Sa),피네이션,0.0,가요 / 댄스,2:30,화사,14.34145,16.0,False,화사,2024-02-04,14.34145
4087,2024-02-04,94,새벽 통화,적재,리본 프로젝트,0.0,가요 / 발라드,3:04,적재,100.0,31.0,False,적재,2024-02-04,100.0
4099,2024-02-04,105,Bad News,KISS OF LIFE,S2 ENTERTAINMENT INC.,2187001.0,가요 / 댄스,2:40,키스 오브 라이프,26.72318,8.0,False,키스 오브 라이프,2024-02-04,26.72318
4112,2024-02-04,118,Sugarcoat (NATTY Solo),KISS OF LIFE,S2 ENTERTAINMENT INC.,2187001.0,가요 / R&B/소울,3:00,키스 오브 라이프,26.72318,8.0,False,키스 오브 라이프,2024-02-04,26.72318
4131,2024-02-04,134,Nobody Knows,KISS OF LIFE,S2 ENTERTAINMENT INC.,2187001.0,가요 / R&B/소울,3:16,키스 오브 라이프,26.72318,8.0,False,키스 오브 라이프,2024-02-04,26.72318
4102,2024-02-04,108,Summer (Feat. 비오 (비오)),폴 블랑코,Ambition Musik,0.0,가요 / 랩/힙합,3:20,폴 블랑코,24.87928,0.0,False,폴 블랑코,2024-02-04,24.87928
4108,2024-02-04,114,Cruel Summer,Taylor Swift,테일러 스위프트,1685243.0,POP / 팝,2:59,테일러 스위프트,47.44068,66.0,False,테일러 스위프트,2024-02-04,47.44068
4110,2024-02-04,116,널 미워하기로 했어,이예준,에이치엔에스에이치큐,0.0,가요 / 발라드,4:17,이예준,34.79162,3.0,False,이예준,2024-02-04,34.79162
4111,2024-02-04,117,Monologue,테이 (Tei),방구석 캐스팅,0.0,가요 / 발라드,4:22,테이,45.28437,12.0,False,테이,2024-02-04,45.28437
4113,2024-02-04,119,Off My Face,Justin Bieber,RBMG/Def Jam,2180042.0,POP / 팝,2:37,저스틴 비버,50.94487,13.0,False,저스틴 비버,2024-02-04,50.94487
4151,2024-02-04,152,Love Yourself,Justin Bieber,"Def Jam Recordings, a division of UMG Recordings, Inc",2180042.0,POP / 팝,3:54,저스틴 비버,50.94487,13.0,False,저스틴 비버,2024-02-04,50.94487
4115,2024-02-04,121,꽃,지수 (JISOO),YG Entertainment,0.0,가요 / 댄스,2:53,지수,26.2972,51.0,False,지수,2024-02-04,26.2972
4116,2024-02-04,121,꽃,지수 (JISOO),YG Entertainment,0.0,가요 / 댄스,2:53,지수,26.2972,3.0,False,지수,2024-02-04,26.2972
4122,2024-02-04,127,Candy,NCT DREAM,SM Entertainment,1705008.0,가요 / 댄스,3:37,엔시티 드림,39.10357,2.0,False,엔시티 드림,2024-02-04,39.10357
4124,2024-02-04,129,밤하늘의 별을(2020),경서,꿈의엔진,1443579.0,가요 / 인디,3:37,경서,31.99889,28.0,False,경서,2024-02-04,31.99889
4134,2024-02-04,137,나의 X에게,경서,꿈의엔진,1443579.0,가요 / 인디,3:08,경서,31.99889,28.0,False,경서,2024-02-04,31.99889
4127,2024-02-04,131,NO MORE (MA BOY),씨스타19,클렙,0.0,가요 / 댄스,2:45,씨스타19,14.23102,4.0,False,씨스타19,2024-02-04,14.23102
4130,2024-02-04,133,그리워하다,비투비 (BTOB),큐브엔터테인먼트,1722943.0,가요 / 발라드,3:57,비투비,24.53328,56.0,False,비투비,2024-02-04,24.53328
