,artist,week,ratio,Artist,New_Artist
698,로이킴,2024-07-14,22.92664,로이킴,로이킴
699,로이킴,2024-07-21,20.6723,로이킴,로이킴
700,로이킴,2024-07-28,19.05674,로이킴,로이킴
701,로이킴,2024-08-04,21.35632,로이킴,로이킴
702,로이킴,2024-08-11,25.5536,로이킴,로이킴
703,로이킴,2024-08-18,28.25242,로이킴,로이킴
704,로이킴,2024-08-25,25.06121,로이킴,로이킴
705,로이킴,2024-09-01,25.01596,로이킴,로이킴
706,리사,2024-06-30,34.14911,리사 (LISA),리사
707,리사,2024-07-07,19.34966,리사 (LISA),리사
708,리사,2024-07-14,18.29632,리사 (LISA),리사
709,리사,2024-07-21,13.34051,리사 (LISA),리사
710,리사,2024-08-18,26.50839,리사 (LISA),리사
711,리사,2024-08-25,13.07164,리사 (LISA),리사
712,린,2023-12-24,100.0,린 (LYn),린
713,린,2024-01-07,43.25862,린 (LYn),린
714,린,2024-01-14,67.60284,린 (LYn),린
715,린,2024-06-30,10.95689,린 (LYn),린
716,린,2024-07-07,9.77713,린 (LYn),린
717,린,2024-07-14,9.02183,린 (LYn),린
718,린,2024-07-21,10.20795,린 (LYn),린
719,린,2024-08-04,7.96658,린 (LYn),린
720,린,2024-08-11,8.16927,린 (LYn),린
721,린,2024-08-18,10.37792,린 (LYn),린
722,릴러말즈,2023-09-24,30.24925,릴러말즈 (Leellamarz),릴러말즈
723,릴러말즈,2023-10-01,29.83869,릴러말즈 (Leellamarz),릴러말즈
724,릴러말즈,2023-10-08,36.44611,릴러말즈 (Leellamarz),릴러말즈
725,릴러말즈,2023-10-15,23.72795,릴러말즈 (Leellamarz),릴러말즈
726,릴러말즈,2023-10-22,38.69881,릴러말즈 (Leellamarz),릴러말즈
727,릴러말즈,2023-10-29,31.05038,릴러말즈 (Leellamarz),릴러말즈
728,릴러말즈,2023-11-05,23.42503,릴러말즈 (Leellamarz),릴러말즈
729,릴러말즈,2023-11-12,20.45115,릴러말즈 (Leellamarz),릴러말즈
730,릴러말즈,2023-11-19,20.5142,릴러말즈 (Leellamarz),릴러말즈
731,릴러말즈,2023-11-26,16.70228,릴러말즈 (Leellamarz),릴러말즈
732,릴러말즈,2023-12-03,16.32555,릴러말즈 (Leellamarz),릴러말즈
733,릴러말즈,2023-12-10,17.94319,릴러말즈 (Leellamarz),릴러말즈
734,릴러말즈,2023-12-17,16.18409,릴러말즈 (Leellamarz),릴러말즈
735,릴러말즈,2023-12-24,15.37065,릴러말즈 (Leellamarz),릴러말즈
736,릴러말즈,2023-12-31,21.33993,릴러말즈 (Leellamarz),릴러말즈
737,릴러말즈,2024-01-07,20.88016,릴러말즈 (Leellamarz),릴러말즈
738,릴러말즈,2024-01-14,20.58185,릴러말즈 (Leellamarz),릴러말즈
739,릴러말즈,2024-01-21,25.50089,릴러말즈 (Leellamarz),릴러말즈
740,릴러말즈,2024-01-28,25.61468,릴러말즈 (Leellamarz),릴러말즈
741,릴러말즈,2024-02-04,100.0,릴러말즈 (Leellamarz),릴러말즈
742,릴러말즈,2024-02-11,31.10574,릴러말즈 (Leellamarz),릴러말즈
743,릴러말즈,2024-02-18,44.25599,릴러말즈 (Leellamarz),릴러말즈
744,릴러말즈,2024-02-25,22.55008,릴러말즈 (Leellamarz),릴러말즈
745,릴러말즈,2024-03-03,16.02878,릴러말즈 (Leellamarz),릴러말즈
746,릴러말즈,2024-03-10,13.7607,릴러말즈 (Leellamarz),릴러말즈
747,릴러말즈,2024-03-17,12.68432,릴러말즈 (Leellamarz),릴러말즈
748,릴러말즈,2024-04-07,15.64128,릴러말즈 (Leellamarz),릴러말즈
749,릴러말즈,2024-04-14,14.84323,릴러말즈 (Leellamarz),릴러말즈
750,릴러말즈,2024-04-21,14.78941,릴러말즈 (Leellamarz),릴러말즈
751,릴러말즈,2024-05-12,13.79453,릴러말즈 (Leellamarz),릴러말즈
752,릴러말즈,2024-05-19,12.32143,릴러말즈 (Leellamarz),릴러말즈
753,릴러말즈,2024-05-26,11.50954,릴러말즈 (Leellamarz),릴러말즈
754,릴러말즈,2024-06-02,11.53414,릴러말즈 (Leellamarz),릴러말즈
755,릴러말즈,2024-06-09,12.49673,릴러말즈 (Leellamarz),릴러말즈
756,릴러말즈,2024-06-16,11.04362,릴러말즈 (Leellamarz),릴러말즈
757,릴러말즈,2024-06-23,10.23326,릴러말즈 (Leellamarz),릴러말즈
758,릴러말즈,2024-06-30,9.95802,릴러말즈 (Leellamarz),릴러말즈
759,릴러말즈,2024-07-07,9.4229,릴러말즈 (Leellamarz),릴러말즈
760,릴러말즈,2024-07-14,9.86114,릴러말즈 (Leellamarz),릴러말즈
761,릴러말즈,2024-07-21,44.5666,릴러말즈 (Leellamarz),릴러말즈
762,릴러말즈,2024-07-28,28.01808,릴러말즈 (Leellamarz),릴러말즈
763,릴러말즈,2024-08-04,12.90575,릴러말즈 (Leellamarz),릴러말즈
764,릴러말즈,2024-08-11,12.11231,릴러말즈 (Leellamarz),릴러말즈
765,릴러말즈,2024-08-18,10.86063,릴러말즈 (Leellamarz),릴러말즈
766,릴러말즈,2024-08-25,11.28811,릴러말즈 (Leellamarz),릴러말즈
767,릴러말즈,2024-09-01,10.77145,릴러말즈 (Leellamarz),릴러말즈
768,마크,2024-05-12,100.0,마크 (MARK),마크
769,마크,2024-05-19,68.66926,마크 (MARK),마크
770,마크툽,2023-09-24,43.0021,마크툽 (Maktub),마크툽
771,마크툽,2023-10-08,52.91977,마크툽 (Maktub),마크툽
