,artist,week,ratio
10333,씨스타19,2024-02-25,5.7011
10334,씨스타19,2024-03-03,4.46982
10335,씨스타19,2024-03-10,3.27994
10336,씨스타19,2024-03-17,2.8164
10337,씨스타19,2024-03-24,2.46047
10338,씨스타19,2024-03-31,2.05901
10339,씨스타19,2024-04-07,1.38647
10340,씨스타19,2024-04-14,1.34301
10341,씨스타19,2024-04-21,1.30163
10342,씨스타19,2024-04-28,1.432
10343,씨스타19,2024-05-05,0.9995
10344,씨스타19,2024-05-12,0.99536
10345,씨스타19,2024-05-19,0.87948
10346,씨스타19,2024-05-26,1.21264
10347,씨스타19,2024-06-02,1.22092
10348,씨스타19,2024-06-09,1.09469
10349,씨스타19,2024-06-16,1.08227
10350,씨스타19,2024-06-23,1.09883
10351,씨스타19,2024-06-30,1.26852
10352,씨스타19,2024-07-07,1.99279
10353,씨스타19,2024-07-14,3.46825
10354,씨스타19,2024-07-21,0.98915
10355,씨스타19,2024-07-28,0.94569
10356,씨스타19,2024-08-04,0.86292
10357,씨스타19,2024-08-11,1.42372
10358,씨스타19,2024-08-18,1.09469
10359,씨스타19,2024-08-25,0.74704
10360,씨스타19,2024-09-01,0.63115
615,씨스타19,2024-09-09,24.5742
616,씨스타19,2024-09-16,24.5742
617,씨스타19,2024-09-23,24.5742
7239,아리아나 그란데,2023-09-17,65.7755
7240,아리아나 그란데,2023-09-24,78.04236
7241,아리아나 그란데,2023-10-01,78.96274
7242,아리아나 그란데,2023-10-08,72.16459
7243,아리아나 그란데,2023-10-15,61.85536
7244,아리아나 그란데,2023-10-22,59.85877
7245,아리아나 그란데,2023-10-29,54.37058
7246,아리아나 그란데,2023-11-05,42.52739
7247,아리아나 그란데,2023-11-12,47.25103
7248,아리아나 그란데,2023-11-19,48.60969
7249,아리아나 그란데,2023-11-26,48.23959
7250,아리아나 그란데,2023-12-03,58.33455
7251,아리아나 그란데,2023-12-10,57.93523
7252,아리아나 그란데,2023-12-17,67.95227
7253,아리아나 그란데,2023-12-24,62.60043
7254,아리아나 그란데,2023-12-31,49.07231
7255,아리아나 그란데,2024-01-07,84.2951
7256,아리아나 그란데,2024-01-14,81.92354
7257,아리아나 그란데,2024-01-21,67.27051
7258,아리아나 그란데,2024-01-28,70.44558
7259,아리아나 그란데,2024-02-04,52.49573
7260,아리아나 그란데,2024-02-11,74.35597
7261,아리아나 그란데,2024-02-18,55.80228
7262,아리아나 그란데,2024-02-25,100.0
7263,아리아나 그란데,2024-03-03,77.0392
7264,아리아나 그란데,2024-03-10,92.12563
7265,아리아나 그란데,2024-03-17,55.32018
7266,아리아나 그란데,2024-03-24,45.14243
7267,아리아나 그란데,2024-03-31,36.44022
7268,아리아나 그란데,2024-04-07,34.1904
7269,아리아나 그란데,2024-04-14,35.58802
7270,아리아나 그란데,2024-04-21,34.68711
7271,아리아나 그란데,2024-04-28,30.78159
7272,아리아나 그란데,2024-05-05,37.39469
7273,아리아나 그란데,2024-05-12,37.61383
7274,아리아나 그란데,2024-05-19,39.40589
7275,아리아나 그란데,2024-05-26,30.30922
7276,아리아나 그란데,2024-06-02,28.75578
7277,아리아나 그란데,2024-06-09,53.99074
7278,아리아나 그란데,2024-06-16,31.84806
7279,아리아나 그란데,2024-06-23,33.93718
7280,아리아나 그란데,2024-06-30,29.26223
7281,아리아나 그란데,2024-07-07,24.69929
7282,아리아나 그란데,2024-07-14,30.59654
7283,아리아나 그란데,2024-07-21,44.21232
7284,아리아나 그란데,2024-07-28,43.67664
7285,아리아나 그란데,2024-08-04,29.81251
7286,아리아나 그란데,2024-08-11,30.93742
7287,아리아나 그란데,2024-08-18,32.98271
7288,아리아나 그란데,2024-08-25,32.34964
7289,아리아나 그란데,2024-09-01,35.75359
429,아리아나 그란데,2024-09-09,29.99363
430,아리아나 그란데,2024-09-16,29.99363
431,아리아나 그란데,2024-09-23,29.99363
11078,아유무 이마즈,2024-01-14,0.64599
11079,아유무 이마즈,2024-01-21,36.17571
11080,아유무 이마즈,2024-01-28,100.0
11081,아유무 이마즈,2024-02-04,90.31007
11082,아유무 이마즈,2024-02-11,75.71059
11083,아유무 이마즈,2024-02-18,65.89147
11084,아유무 이마즈,2024-02-25,50.38759
11085,아유무 이마즈,2024-03-03,48.70801
11086,아유무 이마즈,2024-03-10,55.42635
11087,아유무 이마즈,2024-03-17,51.55038
11088,아유무 이마즈,2024-03-24,63.69509
11089,아유무 이마즈,2024-03-31,53.48837
11090,아유무 이마즈,2024-04-07,63.69509
11091,아유무 이마즈,2024-04-14,54.13436
11092,아유무 이마즈,2024-04-21,94.96124
11093,아유무 이마즈,2024-04-28,69.37984
11094,아유무 이마즈,2024-05-05,27.90697
11095,아유무 이마즈,2024-05-12,32.55813
11096,아유무 이마즈,2024-05-19,18.21705
11097,아유무 이마즈,2024-05-26,19.89664
11098,아유무 이마즈,2024-06-02,19.37984
11099,아유무 이마즈,2024-06-09,12.1447
11100,아유무 이마즈,2024-06-16,10.46511
11101,아유무 이마즈,2024-06-23,10.85271
11102,아유무 이마즈,2024-06-30,10.07751
11103,아유무 이마즈,2024-07-07,9.68992
11104,아유무 이마즈,2024-07-14,9.04392
11105,아유무 이마즈,2024-07-21,12.2739
11106,아유무 이마즈,2024-07-28,6.07235
11107,아유무 이마즈,2024-08-04,19.89664
11108,아유무 이마즈,2024-08-11,11.7571
11109,아유무 이마즈,2024-08-18,44.31524
11110,아유무 이마즈,2024-08-25,22.22222
11111,아유무 이마즈,2024-09-01,31.65374
663,아유무 이마즈,2024-09-09,31.25
664,아유무 이마즈,2024-09-16,31.25
665,아유무 이마즈,2024-09-23,31.25
408,아이브,2023-09-17,41.13978
409,아이브,2023-09-24,65.02992
410,아이브,2023-10-01,58.96604
411,아이브,2023-10-08,80.87776
412,아이브,2023-10-15,65.88661
413,아이브,2023-10-22,59.82729
414,아이브,2023-10-29,53.42082
415,아이브,2023-11-05,52.44462
416,아이브,2023-11-12,48.51881
417,아이브,2023-11-19,44.36674
418,아이브,2023-11-26,49.6752
419,아이브,2023-12-03,45.70423
420,아이브,2023-12-10,43.89278
421,아이브,2023-12-17,45.66044
422,아이브,2023-12-24,56.70525
423,아이브,2023-12-31,48.15387
424,아이브,2024-01-07,43.35267
425,아이브,2024-01-14,46.71055
426,아이브,2024-01-21,41.65298
427,아이브,2024-01-28,41.18175
428,아이브,2024-02-04,40.15719
429,아이브,2024-02-11,40.71098
430,아이브,2024-02-18,43.47127
431,아이브,2024-02-25,41.37745
432,아이브,2024-03-03,37.44161
433,아이브,2024-03-10,34.43088
434,아이브,2024-03-17,31.86172
435,아이브,2024-03-24,31.6829
436,아이브,2024-03-31,36.47133
437,아이브,2024-04-07,33.49436
438,아이브,2024-04-14,42.11188
439,아이브,2024-04-21,55.53244
440,아이브,2024-04-28,100.0
441,아이브,2024-05-05,65.20235
442,아이브,2024-05-12,58.98246
443,아이브,2024-05-19,48.12103
444,아이브,2024-05-26,39.4442
445,아이브,2024-06-02,39.81734
446,아이브,2024-06-09,35.93122
447,아이브,2024-06-16,34.65121
448,아이브,2024-06-23,32.46934
449,아이브,2024-06-30,32.02777
450,아이브,2024-07-07,30.18255
451,아이브,2024-07-14,29.21228
452,아이브,2024-07-21,32.12128
453,아이브,2024-07-28,34.11885
454,아이브,2024-08-04,38.25405
455,아이브,2024-08-11,33.9779
456,아이브,2024-08-18,30.57441
457,아이브,2024-08-25,31.68518
458,아이브,2024-09-01,27.88026
24,아이브,2024-09-09,34.184
25,아이브,2024-09-16,34.184
26,아이브,2024-09-23,34.184
10925,아이엠,2023-09-17,50.00449
10926,아이엠,2023-09-24,49.81133
10927,아이엠,2023-10-01,46.23573
10928,아이엠,2023-10-08,50.92534
10929,아이엠,2023-10-15,44.66804
10930,아이엠,2023-10-22,65.66795
10931,아이엠,2023-10-29,86.59599
10932,아이엠,2023-11-05,45.35082
10933,아이엠,2023-11-12,41.92345
10934,아이엠,2023-11-19,41.48324
10935,아이엠,2023-11-26,39.57865
10936,아이엠,2023-12-03,42.07618
10937,아이엠,2023-12-10,41.82463
10938,아이엠,2023-12-17,38.17267
10939,아이엠,2023-12-24,42.43104
10940,아이엠,2023-12-31,40.1087
10941,아이엠,2024-01-07,45.29242
10942,아이엠,2024-01-14,44.69499
10943,아이엠,2024-01-21,82.67451
10944,아이엠,2024-01-28,49.61369
10945,아이엠,2024-02-04,38.41972
10946,아이엠,2024-02-11,37.04518
10947,아이엠,2024-02-18,36.43877
10948,아이엠,2024-02-25,42.02228
10949,아이엠,2024-03-03,33.42916
10950,아이엠,2024-03-10,73.6861
10951,아이엠,2024-03-17,52.4526
10952,아이엠,2024-03-24,42.58826
10953,아이엠,2024-03-31,67.01105
10954,아이엠,2024-04-07,69.39178
10955,아이엠,2024-04-14,58.40894
10956,아이엠,2024-04-21,100.0
10957,아이엠,2024-04-28,74.49465
10958,아이엠,2024-05-05,60.85706
10959,아이엠,2024-05-12,48.23915
10960,아이엠,2024-05-19,53.66543
10961,아이엠,2024-05-26,51.43742
10962,아이엠,2024-06-02,45.4721
10963,아이엠,2024-06-09,46.63103
10964,아이엠,2024-06-16,53.24319
10965,아이엠,2024-06-23,44.49285
10966,아이엠,2024-06-30,59.20851
10967,아이엠,2024-07-07,42.86676
10968,아이엠,2024-07-14,46.04258
10969,아이엠,2024-07-21,42.08965
10970,아이엠,2024-07-28,40.68816
10971,아이엠,2024-08-04,47.10717
10972,아이엠,2024-08-11,77.57164
10973,아이엠,2024-08-18,63.82175
10974,아이엠,2024-08-25,49.85176
10975,아이엠,2024-09-01,36.12433
654,아이엠,2024-09-09,45.86639
655,아이엠,2024-09-16,45.86639
656,아이엠,2024-09-23,45.86639
3468,아이유,2023-09-17,42.29799
3469,아이유,2023-09-24,35.75378
3470,아이유,2023-10-01,32.8794
3471,아이유,2023-10-08,29.49059
3472,아이유,2023-10-15,29.08512
3473,아이유,2023-10-22,30.60384
3474,아이유,2023-10-29,28.19265
3475,아이유,2023-11-05,26.55127
3476,아이유,2023-11-12,27.60355
3477,아이유,2023-11-19,28.93758
3478,아이유,2023-11-26,24.99936
3479,아이유,2023-12-03,27.70168
3480,아이유,2023-12-10,24.69057
3481,아이유,2023-12-17,36.48825
3482,아이유,2023-12-24,92.74693
3483,아이유,2023-12-31,49.65711
3484,아이유,2024-01-07,46.42884
3485,아이유,2024-01-14,58.40797
3486,아이유,2024-01-21,100.0
3487,아이유,2024-01-28,59.04901
3488,아이유,2024-02-04,45.93895
3489,아이유,2024-02-11,57.93684
3490,아이유,2024-02-18,72.22328
3491,아이유,2024-02-25,57.15223
3492,아이유,2024-03-03,51.38145
3493,아이유,2024-03-10,42.90981
3494,아이유,2024-03-17,38.14189
3495,아이유,2024-03-24,34.21414
3496,아이유,2024-03-31,40.07546
3497,아이유,2024-04-07,35.83639
3498,아이유,2024-04-14,32.79137
3499,아이유,2024-04-21,29.847
3500,아이유,2024-04-28,29.35387
3501,아이유,2024-05-05,32.92737
3502,아이유,2024-05-12,35.67298
3503,아이유,2024-05-19,28.8813
3504,아이유,2024-05-26,28.19878
3505,아이유,2024-06-02,27.42932
3506,아이유,2024-06-09,31.58794
3507,아이유,2024-06-16,28.06566
3508,아이유,2024-06-23,26.68186
3509,아이유,2024-06-30,26.17177
3510,아이유,2024-07-07,27.91343
3511,아이유,2024-07-14,26.82147
3512,아이유,2024-07-21,26.03974
3513,아이유,2024-07-28,25.05961
3514,아이유,2024-08-04,31.03168
3515,아이유,2024-08-11,32.80905
3516,아이유,2024-08-18,25.87236
3517,아이유,2024-08-25,25.94487
3518,아이유,2024-09-01,25.97589
204,아이유,2024-09-09,49.68001
205,아이유,2024-09-16,49.68001
206,아이유,2024-09-23,49.68001
12858,아일릿,2023-09-17,1.35937
12859,아일릿,2023-09-24,1.07809
12860,아일릿,2023-10-01,0.89367
12861,아일릿,2023-10-08,0.72095
12862,아일릿,2023-10-15,0.70961
12863,아일릿,2023-10-22,0.83096
12864,아일릿,2023-10-29,0.88124
12865,아일릿,2023-11-05,0.66171
12866,아일릿,2023-11-12,0.84649
12867,아일릿,2023-11-19,0.83359
12868,아일릿,2023-11-26,0.70471
12869,아일릿,2023-12-03,0.72095
12870,아일릿,2023-12-10,0.56866
12871,아일릿,2023-12-17,0.50369
12872,아일릿,2023-12-24,0.5517
12873,아일릿,2023-12-31,3.20226
12874,아일릿,2024-01-07,0.85449
12875,아일릿,2024-01-14,0.72227
12876,아일릿,2024-01-21,0.69969
12877,아일릿,2024-01-28,0.60999
12878,아일릿,2024-02-04,0.63495
12879,아일릿,2024-02-11,2.14543
12880,아일릿,2024-02-18,1.57736
12881,아일릿,2024-02-25,3.67382
12882,아일릿,2024-03-03,4.90253
12883,아일릿,2024-03-10,2.65903
12884,아일릿,2024-03-17,4.10644
12885,아일릿,2024-03-24,60.43966
12886,아일릿,2024-03-31,61.89627
12887,아일릿,2024-04-07,44.50598
12888,아일릿,2024-04-14,36.40381
12889,아일릿,2024-04-21,100.0
12890,아일릿,2024-04-28,30.05888
12891,아일릿,2024-05-05,16.95707
12892,아일릿,2024-05-12,15.65729
12893,아일릿,2024-05-19,17.67671
12894,아일릿,2024-05-26,10.64355
12895,아일릿,2024-06-02,8.55665
12896,아일릿,2024-06-09,9.58206
12897,아일릿,2024-06-16,5.70172
12898,아일릿,2024-06-23,5.2556
12899,아일릿,2024-06-30,5.29729
12900,아일릿,2024-07-07,3.96096
12901,아일릿,2024-07-14,3.756
12902,아일릿,2024-07-21,4.13021
12903,아일릿,2024-07-28,3.09727
12904,아일릿,2024-08-04,3.0477
12905,아일릿,2024-08-11,2.90126
12906,아일릿,2024-08-18,2.63933
12907,아일릿,2024-08-25,2.44977
12908,아일릿,2024-09-01,2.23513
771,아일릿,2024-09-09,39.13942
772,아일릿,2024-09-16,39.13942
773,아일릿,2024-09-23,39.13942
0,악뮤,2023-09-17,100.0
1,악뮤,2023-09-24,94.32015
2,악뮤,2023-10-01,76.40452
3,악뮤,2023-10-08,65.91209
4,악뮤,2023-10-15,54.6259
5,악뮤,2023-10-22,51.85947
6,악뮤,2023-10-29,50.72174
7,악뮤,2023-11-05,42.04615
8,악뮤,2023-11-12,38.82698
9,악뮤,2023-11-19,40.00881
10,악뮤,2023-11-26,39.81478
11,악뮤,2023-12-03,43.57195
12,악뮤,2023-12-10,41.7257
13,악뮤,2023-12-17,41.31412
14,악뮤,2023-12-24,35.98412
15,악뮤,2023-12-31,36.4398
16,악뮤,2024-01-07,27.93767
17,악뮤,2024-01-14,21.94326
18,악뮤,2024-01-21,19.67073
19,악뮤,2024-01-28,16.29869
20,악뮤,2024-02-04,17.48934
21,악뮤,2024-02-11,14.94634
22,악뮤,2024-02-18,13.92326
23,악뮤,2024-02-25,13.64398
24,악뮤,2024-03-03,11.38615
25,악뮤,2024-03-10,11.95942
26,악뮤,2024-03-17,12.72085
27,악뮤,2024-03-24,17.58929
28,악뮤,2024-03-31,15.51962
29,악뮤,2024-04-07,21.25532
30,악뮤,2024-04-14,18.924
31,악뮤,2024-04-21,15.22563
32,악뮤,2024-04-28,14.21431
33,악뮤,2024-05-05,13.65574
34,악뮤,2024-05-12,14.80229
35,악뮤,2024-05-19,20.07643
36,악뮤,2024-05-26,22.31662
37,악뮤,2024-06-02,50.76877
38,악뮤,2024-06-09,32.69439
39,악뮤,2024-06-16,21.27296
40,악뮤,2024-06-23,14.24371
41,악뮤,2024-06-30,14.24665
42,악뮤,2024-07-07,12.37101
43,악뮤,2024-07-14,11.23327
44,악뮤,2024-07-21,10.63648
45,악뮤,2024-07-28,10.17198
46,악뮤,2024-08-04,10.5718
47,악뮤,2024-08-11,11.88887
48,악뮤,2024-08-18,12.31809
49,악뮤,2024-08-25,10.93635
50,악뮤,2024-09-01,11.62428
0,악뮤,2024-09-09,28.95102
1,악뮤,2024-09-16,28.95102
2,악뮤,2024-09-23,28.95102
9804,안세하,2023-09-17,3.6902
9805,안세하,2023-09-24,4.22683
9806,안세하,2023-10-01,3.7974
9807,안세하,2023-10-08,7.67237
9808,안세하,2023-10-15,8.98967
9809,안세하,2023-10-22,14.87621
9810,안세하,2023-10-29,6.38723
9811,안세하,2023-11-05,3.70596
9812,안세하,2023-11-12,3.68137
9813,안세하,2023-11-19,4.50618
9814,안세하,2023-11-26,6.57893
9815,안세하,2023-12-03,10.69604
9816,안세하,2023-12-10,100.0
9817,안세하,2023-12-17,10.07302
9818,안세하,2023-12-24,7.72281
9819,안세하,2023-12-31,19.60752
9820,안세하,2024-01-07,51.56133
9821,안세하,2024-01-14,27.29628
9822,안세하,2024-01-21,21.88205
9823,안세하,2024-01-28,15.62346
9824,안세하,2024-02-04,13.69575
9825,안세하,2024-02-11,8.90138
9826,안세하,2024-02-18,7.61561
9827,안세하,2024-02-25,5.9805
9828,안세하,2024-03-03,5.06173
9829,안세하,2024-03-10,4.72563
9830,안세하,2024-03-17,3.59939
9831,안세하,2024-03-24,3.69461
9832,안세하,2024-03-31,3.46193
9833,안세하,2024-04-07,17.02841
9834,안세하,2024-04-14,8.21783
9835,안세하,2024-04-21,8.88877
9836,안세하,2024-04-28,6.9371
9837,안세하,2024-05-05,5.59521
9838,안세하,2024-05-12,5.39973
9839,안세하,2024-05-19,3.75767
9840,안세하,2024-05-26,3.18068
9841,안세하,2024-06-02,3.05646
9842,안세하,2024-06-09,3.35347
9843,안세하,2024-06-16,8.57726
9844,안세하,2024-06-23,4.48474
9845,안세하,2024-06-30,4.94066
9846,안세하,2024-07-07,5.04407
9847,안세하,2024-07-14,18.03798
9848,안세하,2024-07-21,5.56494
9849,안세하,2024-07-28,4.79814
9850,안세하,2024-08-04,3.9582
9851,안세하,2024-08-11,5.66646
9852,안세하,2024-08-18,4.2716
9853,안세하,2024-08-25,3.60129
9854,안세하,2024-09-01,4.11963
585,안세하,2024-09-09,1.71517
586,안세하,2024-09-16,1.71517
587,안세하,2024-09-23,1.71517
12177,알라이나 카스틸로,2023-10-08,3.8961
12178,알라이나 카스틸로,2023-10-15,3.24675
12179,알라이나 카스틸로,2023-10-29,3.24675
12180,알라이나 카스틸로,2023-11-26,3.24675
12181,알라이나 카스틸로,2023-12-31,3.8961
12182,알라이나 카스틸로,2024-02-18,33.11688
12183,알라이나 카스틸로,2024-02-25,60.38961
12184,알라이나 카스틸로,2024-03-03,52.5974
12185,알라이나 카스틸로,2024-03-10,68.18181
12186,알라이나 카스틸로,2024-03-17,63.63636
12187,알라이나 카스틸로,2024-03-24,68.18181
12188,알라이나 카스틸로,2024-03-31,77.92207
12189,알라이나 카스틸로,2024-04-07,70.12987
12190,알라이나 카스틸로,2024-04-14,55.84415
12191,알라이나 카스틸로,2024-04-21,68.83116
12192,알라이나 카스틸로,2024-04-28,60.38961
12193,알라이나 카스틸로,2024-05-05,38.31168
12194,알라이나 카스틸로,2024-05-12,48.05194
12195,알라이나 카스틸로,2024-05-19,64.28571
12196,알라이나 카스틸로,2024-05-26,100.0
12197,알라이나 카스틸로,2024-06-02,59.0909
12198,알라이나 카스틸로,2024-06-09,38.31168
12199,알라이나 카스틸로,2024-06-16,52.5974
12200,알라이나 카스틸로,2024-06-23,37.66233
12201,알라이나 카스틸로,2024-06-30,28.57142
12202,알라이나 카스틸로,2024-07-07,58.44155
12203,알라이나 카스틸로,2024-07-14,40.25974
12204,알라이나 카스틸로,2024-07-21,32.46753
12205,알라이나 카스틸로,2024-07-28,18.83116
12206,알라이나 카스틸로,2024-08-04,12.33766
12207,알라이나 카스틸로,2024-08-11,39.61038
12208,알라이나 카스틸로,2024-08-18,27.27272
12209,알라이나 카스틸로,2024-08-25,37.01298
12210,알라이나 카스틸로,2024-09-01,57.7922
729,알라이나 카스틸로,2024-09-09,38.88888
730,알라이나 카스틸로,2024-09-16,38.88888
731,알라이나 카스틸로,2024-09-23,38.88888
7953,알레시아 카라,2023-09-17,15.52238
7954,알레시아 카라,2023-09-24,17.61194
7955,알레시아 카라,2023-10-01,14.62686
7956,알레시아 카라,2023-10-08,19.40298
7957,알레시아 카라,2023-10-15,13.43283
7958,알레시아 카라,2023-10-22,20.2985
7959,알레시아 카라,2023-10-29,18.80597
7960,알레시아 카라,2023-11-05,36.71641
7961,알레시아 카라,2023-11-12,41.79104
7962,알레시아 카라,2023-11-19,56.1194
7963,알레시아 카라,2023-11-26,65.37313
7964,알레시아 카라,2023-12-03,64.77611
7965,알레시아 카라,2023-12-10,65.67164
7966,알레시아 카라,2023-12-17,100.0
7967,알레시아 카라,2023-12-24,44.47761
7968,알레시아 카라,2023-12-31,22.68656
7969,알레시아 카라,2024-01-07,18.20895
7970,알레시아 카라,2024-01-14,20.59701
7971,알레시아 카라,2024-01-21,15.82089
7972,알레시아 카라,2024-01-28,10.44776
7973,알레시아 카라,2024-02-04,14.62686
7974,알레시아 카라,2024-02-11,9.25373
7975,알레시아 카라,2024-02-18,11.04477
7976,알레시아 카라,2024-02-25,8.3582
7977,알레시아 카라,2024-03-03,7.46268
7978,알레시아 카라,2024-03-10,6.56716
7979,알레시아 카라,2024-03-17,5.37313
7980,알레시아 카라,2024-03-24,5.97014
7981,알레시아 카라,2024-03-31,2.08955
7982,알레시아 카라,2024-04-07,5.67164
7983,알레시아 카라,2024-04-14,6.56716
7984,알레시아 카라,2024-04-21,6.86567
7985,알레시아 카라,2024-04-28,12.2388
7986,알레시아 카라,2024-05-05,1.49253
7987,알레시아 카라,2024-05-12,3.58208
7988,알레시아 카라,2024-05-19,6.26865
7989,알레시아 카라,2024-05-26,3.58208
7990,알레시아 카라,2024-06-02,8.3582
7991,알레시아 카라,2024-06-09,3.88059
7992,알레시아 카라,2024-06-16,5.07462
